scr_selcode,sub_name,scr_mso,scr_credit,scr_periodly,scr_teacher,description,targets,textBooks,readings,Softwares,assistSoftwares,weeklyScds,gradeRules,integrity
146,財政學,選修,3.0,(三)06-08,伍大開,"綜觀公共經濟學的基礎內涵。探討市場失靈的原因以及政府在經濟活動中扮演的角色、公共財、外部性、公共選擇、公共支出計畫、租稅理論以及地方財政等課題。
","瞭解公共經濟學與福利經濟學的內涵
瞭解政府在增進市場效率上所扮演的角色
瞭解政府在增進社會公平上所扮演的角色
瞭解租稅融通對效率和公平之影響","上課教材為自編講義 (PPT)
","推薦下列參考書供學生研讀及參考：

徐偉初、歐俊男與謝文盛 (2021)，《財政學》，第5版，華泰文化。
Rosen, H. S. and T. Gayer (2014), Public Finance, 10th edition, McGraw Hill.
Hyman, D. N. (2021), Public Finance: A Contemporary Application of Theory to Policy, 12th edition, Cengage.

",,,Reading: 課程介紹、個體經濟學基本觀念 || Reading: 福利經濟學 Welfare Economics || Reading: 福利經濟學 Welfare Economics || Reading: 公共財 Public Goods || Reading: 公共財 Public Goods || Reading: 政治經濟學 Political Economy || Reading: 政治經濟學 Political Economy || Reading: 外部性 Externality || Reading: 期中考 || Reading: 外部性 Externality || Reading: 外部性 Externality || Reading: 租稅基本觀念 Principles of Taxation || Reading: 租稅的公平 The Equity of Taxation || Reading: 租稅的公平 The Equity of Taxation || Reading: 租稅的效率 The Efficiency of Taxation || Reading: 租稅的效率 The Efficiency of Taxation || Reading: 期末考 || Reading: 課程自主學習,,"作業：20%
期中考：40%
期末考：40%
"
147,個體經濟學,選修,3.0,(一)07-09,王韋能,本課程主要探討消費者與生產者行為，以及在各種市場結構下、消費者與生產者的決策合起來如何決定資源的配置。,"讓學生能瞭解並說明經濟循環周流圖的概念，及消費部門與生產部門在市場上的相互關係
讓學生理解消費者如何在預算限制條件下，進行最適選擇。
讓學生理解政府政策與廠商策略如何影響消費者的最適選擇。
讓學生理解如何由個別的決策推導出市場需求。",,,,,,,
148,管理資訊系統,選修,3.0,(三)06-08,阮金聲,"本課程著重在資訊科技與組織各層面的整合與應用，主要目標有四：(1)資訊科技的策略應用；(2)電子商務的衝擊；(3)資訊科技對個人、組織、與整個社會的影響；(4)流程管理與資訊科技。學生學習後應能整合各種不同教材(如個案、教科書、演講、以及報告等)，並應用於真實狀況。
","瞭解管理資訊系統之基本觀念及方法。
瞭解資訊系統的應用，例如：ERP、CRM、EC應用等。
瞭解資訊系統管理與經營",,,,,,,
125,中級會計學(一),必修,4.0,(五)03-04 (五)06-07,林書賢,"本課程深入討論財務會計，主要內容包括：會計觀念及程序、資產評價、負債、業主權益、損益衡量、一般公認會計原則及程序、財務報告及分析。
","認識財務報導所處之環境。
瞭解資產之會計處理。
 瞭解負債之會計處理。
應用財務報表資訊
理解國際會計準則，因應國際情勢",,,,,,,
126,中級會計學(一)實習,必修,0.0,(三)09-10,林柏豪,"本課程深入討論財務會計，主要內容包括：會計觀念及程序、資產評價、負債、業主權益、損益衡量、一般公認會計原則及程序、財務報告及分析。
","認識財務報導所處之環境。
瞭解資產之會計處理。
瞭解負債之會計處理。
應用財務報表資訊
理解國際會計準則，因應國際情勢",,,,,,,
127,成本與管理會計(一),必修,3.0,(三)02-04,王文聖,本課程目的在介紹成本與管理會計之基本觀念、理論基礎、技術及實務上之應用，並探討如何蒐集、衡量及報導有關的成本資訊，以協助管理者執行規劃、控制、績效評估及決策制定等工作。,"具備成本與管理會計的知識及瞭解成本（管理）會計人員在企業內所扮演的角色
瞭解成本與管理會計資訊的收集、組織、處理及報導過程
瞭解成本與管理會計資訊對企業規劃、控制、績效評估及制定決策之用途","Horngren's Cost Accounting: A Managerial Emphasis, 17th Ed. (2021), 華泰文化代理
 
 
","成本與管理會計學新論第七版，作者:林蕙真/ 李宗黎，華泰文化出版
",,,"Reading: Ch 1: The Manager and Management Accounting || Reading: Ch 2: An Introduction to Cost Terms and Purposes || Reading: Ch 2: An Introduction to Cost Terms and Purposes || Reading: Ch 3: Cost-Volume-Profit Analysis || Reading: Ch 3: Cost-Volume-Profit Analysis || Reading: Ch 4: Job Costing || Reading: Ch 4: Job Costing || Reading: 進度調整週 || Reading: 期中考 || Reading: Ch 5:Activity-Based Costing and Activity-Based Management || Reading: Ch 5:Activity-Based Costing and Activity-Based Management || Reading: CH 7:Flexible Budgets, Direct-Cost Variances, and Management Control CH 8:Flexible Budgets, Overhead Cost Variances, and Management Control || Reading: CH 7:Flexible Budgets, Direct-Cost Variances, and Management Control CH 8:Flexible Budgets, Overhead Cost Variances, and Management Control || Reading: CH 8:Flexible Budgets, Overhead Cost Variances, and Management Control CH 15:Sales Variances || Reading: CH 9:Inventory Costing and Capacity Analysis || Reading: CH 9:Inventory Costing and Capacity Analysis || Reading: 期末考 || Reading: 統籌考試","score_rate: 30
evalb_memo: 會計系期中會考
evalb_name: 期中考

score_rate: 40
evalb_memo: 會計系期末會考
evalb_name: 期末考

score_rate: 30
evalb_memo: 由助教實習課成績為基準，任課老師斟酌
evalb_name: 作業

","1.學期成績計算項目及權重標準如下： A.期中考 30% B.期末考 40% C.平時成績 30% 2.期中考及期末考均配合學校考試時程，就課程講授內容及課程補充資料命題。 3.平時成績包含助教實習小考成績、作業成績、點名及任課老師隨堂點名出席狀況。
"
128,成本與管理會計(一)實習,必修,0.0,(一)03-04,王文聖,本課程目的在介紹成本與管理會計之基本觀念、理論基礎、技術及實務上之應用，並探討如何蒐集、衡量及報導有關的成本資訊，以協助管理者執行規劃、控制、績效評估及決策制定等工作。,"具備成本與管理會計的知識及瞭解成本（管理）會計人員在企業內所扮演的角色
瞭解成本與管理會計資訊的收集、組織、處理及報導過程
瞭解成本與管理會計資訊對企業規劃、控制、績效評估及制定決策之用途",,,,,,,
129,國際財經時文導讀,必修,2.0,(一)01-02,王文聖,本課程透過深入閱讀分析國際財經英文新聞，建立財經基礎知識，包括財務、金融、永續金融及公司治理等。亦強調培養學生的英文聽力、閱讀和溝通表達技巧，確保學生掌握專業術語，理解財經議題背景和未來趨勢，以應對未來職場挑戰。,,"Ready for Work

作者：Shu-Ying Chang, Tzu-Hsuan Liu, Michael McColliser, Matthew Read, Hui-Chia Shih, Chi-An Tung, Shu-Chen Wang
ISBN：9786267130216



自選文章教材



","Ready for Work

作者：Shu-Ying Chang, Tzu-Hsuan Liu, Michael McColliser, Matthew Read, Hui-Chia Shih, Chi-An Tung, Shu-Chen Wang
ISBN：9786267130216
教師補充教材


 


自選文章教材


",,,"Reading: Course Introduction課程介紹(陳品如老師), Article Reading 1 文章導讀1 | Learning: Article Reading, Group Discussion || Reading: Article Reading 2 文章導讀2 | Learning: Article Reading, Group Discussion || Reading: Article Reading 2 文章導讀2 | Learning: Article Reading, Group Discussion || Reading: Article Reading 3 文章導讀3 | Learning: Article Reading, Group Discussion || Reading: Article Reading 3 文章導讀3 | Learning: Article Reading, Group Discussion || Reading: Article Reading 4 文章導讀4 | Learning: Article Reading, Group Discussion || Reading: Article Reading 4 文章導讀4 | Learning: Article Reading, Group Discussion || Reading: Article Reading 5 文章導讀5 | Learning: Article Reading, Group Discussion || Reading: Article Reading 5 文章導讀5 | Learning: Article Reading, Group Discussion || Reading: Course introduction 課程介紹(王鈺琪老師) Discussion on gender equality at workplace 職場性別平等討論 英文履歷表 | Learning: 英文履歷表 || Reading: Resume Writing 履歷撰寫 | Learning: Resume Writing 履歷撰寫 || Reading: Resume Writing 履歷撰寫 | Learning: Resume Writing 履歷撰寫 || Reading: Job interview: Handling structured interviews 求職面試：標準化面試之應對 | Learning: Job interview: Handling structured interviews 求職面試：標準化面試之應對 || Reading: Job interview: Handling unstructured interviews 求職面試：非標準化面試之應對 | Learning: Job interview: Handling unstructured interviews 求職面試：非標準化面試之應對 || Reading: Job interview: other detials | Learning: Job interview: other detials || Reading: Job interview simulation I: 求職面試模擬 I | Learning: Job interview simulation I: 求職面試模擬 I || Reading: Job interview simulation I: 求職面試模擬 II | Learning: Job interview simulation I: 求職面試模擬 II || Reading: Job interview simulation III: 求職面試模擬 III 期中/期末統籌考 | Learning: Job interview simulation III: 求職面試模擬 III 期中/期末統籌考","score_rate: 30
evalb_memo: 50%
 出席與課堂參與 Attendance and Participation 15%
 作業 Assignments 35%
evalb_name: 期中考

score_rate: 30
evalb_memo: 50%
 出席 Attendance 10%
 履歷作業 Resume Assignment 15%
 一對一面試 Job Interview 25%
evalb_name: 期末考

score_rate: 40
evalb_memo: 
evalb_name: 出席狀況

","
50%
 出席 Attendance 10%
 履歷作業 Resume Assignment 15%
 一對一面試 Job Interview 25% 


50%
 出席與課堂參與 Attendance and Participation 15%
 作業 Assignments 35%

"
130,統計學(一),必修,3.0,(二)06-08,盧馬汀,統計學(一)為統計入門課程，從機率概念由淺入深導引學生進入基本統計觀念，瞭解抽樣分配與估計的演算與運用。主題包括資料整理、機率概念、常用之機率分配、抽樣分配、點估計與區間估計。,"知道何謂統計學之應用與敘述統計學
知道機率分配函數及其用法
知道抽樣、抽樣分配及點估計",,,,,|| || || || || || || || || || || || || || || || || || ||,"score_rate: 35
evalb_memo: 
evalb_name: 期中考

score_rate: 35
evalb_memo: 
evalb_name: 期末考

score_rate: 30
evalb_memo: 
evalb_name: 學習歷程檔案「個人/小組」紀錄

",
131,統計學(一)實習,必修,0.0,(四)03-04,黃彥菱,統計學(一)為統計入門課程，從機率概念由淺入深導引學生進入基本統計觀念，瞭解抽樣分配與估計的演算與運用。主題包括資料整理、機率概念、常用之機率分配、抽樣分配、點估計與區間估計。,"知道何謂統計學之應用與敘述統計學
知道機率分配函數及其用法
知道抽樣、抽樣分配及點估計",,,,,,,
132,管理學,必修,3.0,(二)02-04,王智弘,管理學是一門兼具科學與藝術的統整性學科。其目的在培養學生成為具備國際觀、前瞻性和競爭力的經理人。課程重視管理知識的傳授和管理能力的培養。課程實施側重於實務導向。從核心概念的建立，逐步導入國內外企業管理實務，強調整合性思考和實務應用。,"能夠理解何謂管理學、企業的外在環境因素、管理程序。
能夠知道外在環境因素對企業的影響和衝擊;瞭解管理功能的內涵和彼此之相關性。
能夠理解並比較各種管理理論之特性;掌握新的管理發展趨勢並應用在企業實務。
能夠理解企業如何將企業倫理和社會責任以及環保等重要議題，融入經營管理決策，強化企業永續經營理念。",,,,,,,
134,中級會計學(一),必修,4.0,(三)03-04 (四)03-04,翁慈青,"本課程深入討論財務會計，主要內容包括：會計觀念及程序、資產評價、負債、業主權益、損益衡量、一般公認會計原則及程序、財務報告及分析。
","認識財務報導所處之環境。
瞭解資產之會計處理。
 瞭解負債之會計處理。
應用財務報表資訊
理解國際會計準則，因應國際情勢","中級會計學（上冊）第15版 (2020/9)
","國際財務報導準則(IFRSs)、國計會計準則(IASs)
",,,"Reading: 課程介紹及Chapter 1 財務報導之觀念架構 || Reading: Chapter 3 Time value and money concepts 複利和年金 || Reading: Chapter 2 財務報表的表達 || Reading: Chapter 5 存貨 || Reading: Chapter 4 Revenue from Contracts with Customers客戶合約之收入 || Reading: 期中考 || Reading: Chapter 6 Property, plant and equipment: acquisition 不動產、廠房及設備-取得 || Reading: Chapter 6 Property, plant and equipment: acquisition 不動產、廠房及設備-取得 || Reading: Chapter 7 Property, plant and equipment: Utilization 不動產、廠房及設備-利用及Chapter 8 Property, plant and equipment: impairment 不動產、廠房及設備-減損 || Reading: 期末考","score_rate: 30
evalb_memo: 期中考
evalb_name: 期中考

score_rate: 30
evalb_memo: 期末考
evalb_name: 期末考

score_rate: 30
evalb_memo: 助教實習課
evalb_name: 課堂討論參與

score_rate: 10
evalb_memo: 學生上課出席表現
evalb_name: 出席狀況

","期中考與期末考以中級會計學統一考試為主，不能遲到早退，請假請依照規定辦理。
"
135,中級會計學(一)實習,必修,0.0,(四)08-09,林柏豪,"本課程深入討論財務會計，主要內容包括：會計觀念及程序、資產評價、負債、業主權益、損益衡量、一般公認會計原則及程序、財務報告及分析。
","認識財務報導所處之環境。
瞭解資產之會計處理。
瞭解負債之會計處理。
應用財務報表資訊
理解國際會計準則，因應國際情勢",,,,,,,
136,成本與管理會計(一),必修,3.0,(二)02-04,吳周燕,本課程目的在介紹成本與管理會計之基本觀念、理論基礎、技術及實務上之應用，並探討如何蒐集、衡量及報導有關的成本資訊，以協助管理者執行規劃、控制、績效評估及決策制定等工作。,"具備成本與管理會計的知識及瞭解成本（管理）會計人員在企業內所扮演的角色
瞭解成本與管理會計資訊的收集、組織、處理及報導過程
瞭解成本與管理會計資訊對企業規劃、控制、績效評估及制定決策之用途","S. M. Datar, and M. V. Rajan, ""Horngren's Cost Accounting: A Managerial Emphasis,"" 17th Ed. (2021), 華泰文化代理
","林蕙真/ 李宗黎，成本與管理會計學新論 (第七版，2019)，証業出版/華泰文化
",,,"Reading: Ch 1: The Manager and Management Accounting || Reading: Ch 2: An Introduction to Cost Terms and Purposes || Reading: Ch 3: Cost-Volume-Profit Analysis || Reading: Ch 3: Cost-Volume-Profit Analysis || Reading: Ch 4: Job Costing || Reading: Ch 4: Job Costing || Reading: 期中考 | Learning: 共同期中考 10/30 (三) 18:30~21:15 (第 11~13 節) || Reading: Ch 5: Activity-Based Costing and Activity-Based Management || Reading: Ch 5: Activity-Based Costing and Activity-Based Management || Reading: Ch 5: Activity-Based Costing and Activity-Based Management || Reading: Ch 7: Flexible Budgets, Direct-Cost Variances, and Management Control || Reading: Ch 7: Flexible Budgets, Direct-Cost Variances, and Management Control Ch 8: Flexible Budgets, Overhead Cost Variances, and Management Control || Reading: Ch 8: Flexible Budgets, Overhead Cost Variances, and Management Control Ch 15: Sales Variances || Reading: Ch 9: Inventory Costing and Capacity Analysis || Reading: Ch 9: Inventory Costing and Capacity Analysis || Reading: 期末考 | Learning: 共同期末考 2025/01/03 (五) 18:30~21:15 (第 11~13 節) || Reading: 統籌科目期末考",,"1.學期成績計算項目及權重標準如下：
    A.期中考 30%
    B.期末考 40%
    C.平時成績 30%  (含實習課小考、作業成績、點名及任課老師隨堂點名出席狀況)
2.期中考及期末考為會計系三班共同考試，期中考與期末考時間待定，就課程講授內容及課程補充資料命題。
3.平時成績包含助教實習小考成績、作業成績、點名及任課老師隨堂點名出席狀況。
"
137,成本與管理會計(一)實習,必修,0.0,(一)03-04,吳周燕,本課程目的在介紹成本與管理會計之基本觀念、理論基礎、技術及實務上之應用，並探討如何蒐集、衡量及報導有關的成本資訊，以協助管理者執行規劃、控制、績效評估及決策制定等工作。,"具備成本與管理會計的知識及瞭解成本（管理）會計人員在企業內所扮演的角色
瞭解成本與管理會計資訊的收集、組織、處理及報導過程
瞭解成本與管理會計資訊對企業規劃、控制、績效評估及制定決策之用途",,,,,,,
138,國際財經時文導讀,必修,2.0,(一)01-02,"吳周燕,謝佳穎",本課程透過深入閱讀分析國際財經英文新聞，建立財經基礎知識，包括財務、金融、永續金融及公司治理等。亦強調培養學生的英文聽力、閱讀和溝通表達技巧，確保學生掌握專業術語，理解財經議題背景和未來趨勢，以應對未來職場挑戰。,,,,,,,,
139,統計學(一),必修,3.0,(五)02-04,吳宏達,統計學(一)為統計入門課程，從機率概念由淺入深導引學生進入基本統計觀念，瞭解抽樣分配與估計的演算與運用。主題包括資料整理、機率概念、常用之機率分配、抽樣分配、點估計與區間估計。,"知道何謂統計學之應用與敘述統計學
知道機率分配函數及其用法
知道抽樣、抽樣分配及點估計",,,,,,,
140,統計學(一)實習,必修,0.0,(四)06-07,黃彥菱,統計學(一)為統計入門課程，從機率概念由淺入深導引學生進入基本統計觀念，瞭解抽樣分配與估計的演算與運用。主題包括資料整理、機率概念、常用之機率分配、抽樣分配、點估計與區間估計。,"知道何謂統計學之應用與敘述統計學
知道機率分配函數及其用法
知道抽樣、抽樣分配及點估計",,,,,,,
141,管理學,必修,3.0,(二)06-08,王妙如,管理學是一門兼具科學與藝術的統整性學科。其目的在培養學生成為具備國際觀、前瞻性和競爭力的經理人。課程重視管理知識的傳授和管理能力的培養。課程實施側重於實務導向。從核心概念的建立，逐步導入國內外企業管理實務，強調整合性思考和實務應用。,"能夠理解何謂管理學、企業的外在環境因素、管理程序。
能夠知道外在環境因素對企業的影響和衝擊;瞭解管理功能的內涵和彼此之相關性。
能夠理解並比較各種管理理論之特性;掌握新的管理發展趨勢並應用在企業實務。
能夠理解企業如何將企業倫理和社會責任以及環保等重要議題，融入經營管理決策，強化企業永續經營理念。","管理學：理論探索與實務應用，第3版，方至民、曾志弘著，前程文化出版，ISBN: 978-626-97280-8-4。
 
","管理學(14版E), Stephen P. Robbins, Mary Coulter, 洪緯典譯，華泰文化，台北。 ISBN：9789869781527
",,,Reading: 課程介紹、CH1管理概論 || Reading: CH2企業倫理與社會責任 || Reading: CH3管理理論 || Reading: CH4 外部環境 || Reading: CH5決策 || Reading: CH6規劃 || Reading: CH7策略管理 || Reading: CH8 組織設計 || Reading: 期中考試 (考試範疇: CH 1-8) || Reading: CH9組織文化 | Learning: AACSB企業社會責任個案分析 | Assignment: AACSB 企業社會責任個案討論 || Reading: CH10領導 | Learning: AACSB企業社會責任個案分析 || Reading: CH11 激勵 | Learning: AACSB企業社會責任個案報告繳交 || Reading: CH12組織團隊與溝通 || Reading: CH13組織控制 || Reading: CH14 創新與組織變革 || Reading: CH15 創業規劃與管理 || Reading: 期末考試 (考試範疇: CH9-15) || Reading: 統籌考試週,"score_rate: 20
evalb_memo: [Chapter 1-8]請攜帶學生證於指定時間地點進行考試，如缺考者請依據學校期中考補考規定請假並向老師申請補考，但必須於指定時間地點進行之，且補考成績一律打7折計算。
evalb_name: 期中考

score_rate: 20
evalb_memo: [Chapter 9-15]請攜帶學生證於指定時間地點進行考試，如缺考者請依據學校期中考補考規定請假並向老師申請補考，但必須於指定時間地點進行之，且補考成績一律打7折計算。
evalb_name: 期末考

score_rate: 20
evalb_memo: 章節應用個案
evalb_name: 口頭報告

score_rate: 15
evalb_memo: 含課堂投入與參與程度，包括課堂回饋小考、提問、回答等。如有課堂討論皆會計算一個平時作業成績，若課堂討論缺席者不給予該週課堂討論成績。如當周未到或遲到而致小考缺考者，不予補考。
evalb_name: 課堂討論參與

score_rate: 15
evalb_memo: 出席：病假依照學生請假規則辦理，除病假外其餘假別請事前請假，未事前請假則視同曠課。曠課每次扣總成績3分；事假每次扣總成績2分，其餘假別每次扣總成績1分，超過總點名次數一半者，扣除所有出席成績15分。為確保同學們教學互動品質，課程中若點名唱名三次而未回應者，一律視為當週曠課，除非能提出確切證據，否則不予修改出席狀況。
evalb_name: 出席狀況

score_rate: 10
evalb_memo: 個人企業社會責任個案分析報告，相關規定另行公告通知。
評分重點：
A.	分析議題須與企業倫理與社會責任有關。
B.	分析與解決方案提出是否應用管理學章節中的知識與理論。
C.	內外部環境分析的了解與分析邏輯的清晰程度。
D.	個案問題與內外部環境分析的關聯性。
E.	解決方案的周延性、合理性、完整性與自創性。
evalb_name: 作業

","依據授課老師指定作業、課堂小組互動、出席評分準則、期末報告規定、考試範圍等進行評分。
"
142,中級會計學(一),必修,4.0,(三)09-10 (三)12-13,李慧慈,"本課程深入討論財務會計，主要內容包括：會計觀念及程序、資產評價、負債、業主權益、損益衡量、一般公認會計原則及程序、財務報告及分析。
","認識財務報導所處之環境。
瞭解資產之會計處理。
 瞭解負債之會計處理。
應用財務報表資訊
理解國際會計準則，因應國際情勢","中級會計學上冊(第十五版)  鄭丁旺

中級會計學新論(上冊)／11版  林蕙真

","國際財務報導準則(IFRSs)、國計會計準則(IASs)
",,,"Reading: 財務報表編製與表達架構 || Reading: 財務報表的表達~綜合損益表 || Reading: 財務報表的表達~財務狀況表 || Reading: 複利與年金 || Reading: 客戶合約之收入 || Reading: 期中考試 || Reading: 存貨 || Reading: 不動產,廠房及設備-取得 || Reading: 不動產,廠房及設備-折舊, 折耗 || Reading: 不動產,廠房及設備-減損與處分 || Reading: 期末考試","score_rate: 30
evalb_memo: 期中考試
evalb_name: 期中考

score_rate: 35
evalb_memo: 期末考試
evalb_name: 期末考

score_rate: 20
evalb_memo: 平均小考成績
evalb_name: 隨堂測驗

score_rate: 15
evalb_memo: 依據出席狀況
evalb_name: 出席狀況

",
143,中級會計學(一)實習,必修,0.0,(四)11-12,李慧慈,"本課程深入討論財務會計，主要內容包括：會計觀念及程序、資產評價、負債、業主權益、損益衡量、一般公認會計原則及程序、財務報告及分析。
","認識財務報導所處之環境。
瞭解資產之會計處理。
瞭解負債之會計處理。
應用財務報表資訊
理解國際會計準則，因應國際情勢","中級會計學上冊(第十五版)  鄭丁旺

中級會計學新論(上冊)／11版  林蕙真

","國際財務報導準則(IFRSs)、國計會計準則(IASs)
",,,"Reading: 財務報表編製與表達架構 || Reading: 財務報表的表達~綜合損益表 || Reading: 財務報表的表達~財務狀況表 || Reading: 複利與年金 || Reading: 客戶合約之收入 || Reading: 期中考 || Reading: 存貨 || Reading: 不動產,廠房及設備-取得 || Reading: 不動產,廠房及設備-折舊, 折耗 || Reading: 不動產,廠房及設備-減損與處分 || Reading: 期末考試","score_rate: 30
evalb_memo: 期中考試
evalb_name: 期中考

score_rate: 35
evalb_memo: 期末考試
evalb_name: 期末考

score_rate: 35
evalb_memo: 小考20%，出席15%
evalb_name: 隨堂測驗

",
149,高等會計學(一),必修,3.0,(三)06-08,林嬌能,本課程包含二個重要目標 : (1)了解合併報表編製的原理與程序;(2)了解如何處理關係企業間各種交易。,"學習「取得法」(SFAS No. 141R與SFAS No.157)在三種不同合併方式的運用：merger,consolidation,以及acquisition；包含(a)正差異(例如「商譽」)與負差異(例如「便宜購買」)的分析，(b)合併附帶成本的辨識與處理，以及(c)或有給付的會計程序。
學習合併型態下「直接控股」，一套(完整)合併報表的編製(SFAS No.94與SFAS No.160)；包含合併工作底稿上，各個沖銷分錄的製作原理與程序。
學習母子公司間商品交易(例如存貨、廠房設備資產、債券)的合併處理程序(APB Opinion No.18)；包含未實現損益的分析，以及各個沖銷分錄的製作原理與程序。","高等會計學新論(第八版)
","財團法人會計基金會，國際財務會計準則公報，最新版
",,,Reading: Business Combination || Reading: Stock Investments || Reading: Consolidation Techniques and Procedures || Reading: 期中考試 || Reading: Special issue about business combination || Reading: Intercompnay Profit Transaction-Inventories || Reading: Intercompany Profit Transactions--Plant Assets || Reading: Intercompany Profit Transactions-Bonds,"score_rate: 30
evalb_memo: 期中考試本，科目採百分記分法
應參加考試之學生，未遵守請假或請假未經核准，而未參加考試者，該科該次考試成績以零分計算。
evalb_name: 期中考

score_rate: 30
evalb_memo: 期末考試，本科目採百分記分法
應參加考試之學生，未遵守請假或請假未經核准，而未參加考試者，該科該次考試成績以零分計算。
evalb_name: 期末考

score_rate: 40
evalb_memo: 平時成績，助教實習課記分20%，餘20%，包括出席，參與討論，平時隨堂測驗
登記為曠課者，曠課一次扣平時成績5分。
學生請假依本校學生請假辦法辦理，務必要在上課之前，檢附請假理由及文件，線上提出申請。若不在申請期限內完成請假作業者，無充分的理由，經核准不得取消扣分。
evalb_name: 課堂討論參與

","1. 學期成績計算項目及權重標準如下: A. 期中考 30% B. 期末考 30% C. 平時考試 40% 2.注意要點: 期中、期末考均配合學校考試時程，內容包括講授與教材內容。小考於實習課由助教執行之，目的在培養學生平時複習的學習習慣，並作為教學補強之參考。出席與參與討論是學習方法之要點，請同學積極參與。
"
150,高等會計學(一)實習,必修,0.0,(四)03-04,林柏豪,本課程包含二個重要目標 : (1)了解合併報表編製的原理與程序;(2)了解如何處理關係企業間各種交易。,"學習「取得法」(SFAS No. 141R與SFAS No.157)在三種不同合併方式的運用：merger,consolidation,以及acquisition；包含(a)正差異(例如「商譽」)與負差異(例如「便宜購買」)的分析，(b)合併附帶成本的辨識與處理，以及(c)或有給付的會計程序。
學習合併型態下「直接控股」，一套(完整)合併報表的編製(SFAS No.94與SFAS No.160)；包含合併工作底稿上，各個沖銷分錄的製作原理與程序。
學習母子公司間商品交易(例如存貨、廠房設備資產、債券)的合併處理程序(APB Opinion No.18)；包含未實現損益的分析，以及各個沖銷分錄的製作原理與程序。",,,,,,,
151,財務會計專題研究實習,必修,0.0,(四)02,高惠松,本課程深入討論財務會計特殊專題，主要內容包括：(1)收入之認列(2)所得稅會計處理(3)退休金會計(4)租賃會計(5)會計變動與錯誤更正(6)長、短期投資(7)現金流量表及(8)衍生性金融商品之揭露及會計處理。,"瞭解並能運用自己的詞彙定義財務會計之基本假說以及說明其會計處理。
能利用會計相關資訊編製財務報表並加以分析應用。
能瞭解特定會計議題對公司以及整體經濟層面之影響及其重要性。",,,,,,,
152,財務會計專題研究,必修,3.0,(四)06-08,高惠松,本課程深入討論財務會計特殊專題，主要內容包括：(1)收入之認列(2)所得稅會計處理(3)退休金會計(4)租賃會計(5)會計變動與錯誤更正(6)長、短期投資(7)現金流量表及(8)衍生性金融商品之揭露及會計處理。,"瞭解並能運用自己的詞彙定義財務會計之基本假說以及說明其會計處理。
能利用會計相關資訊編製財務報表並加以分析應用。
能瞭解特定會計議題對公司以及整體經濟層面之影響及其重要性。","中級會計學, 下冊, (第十五版) , 鄭丁旺自版
","Fundamentals of Intermediate Accounting

國際財務報導準則(IFRS)
中級會計學, 下冊, (第五版),  張仲岳等著, 東華書局(出版年:2022)
當代中級會計學, 全一冊, (第三版),  張仲岳等著, 東華書局(出版年:2023)
中級會計學原理, 林蕙真等著, 証業書局

",,,"Reading: 金融負債 || Reading: 非金融負債 || Reading: 負債準備 || Reading: 股東權益 || Reading: 保留盈餘 || Reading: 每股盈餘 || Reading: 11/2(六)財專期中考 | Learning: 周六期中考, 請同學預留時間 || Reading: 每股盈餘 || Reading: 所得稅會計 || Reading: 現金流量表 || Reading: 租賃的會計處理 || Reading: 會計政策、會計估計變動及錯誤 || Reading: 2024/1/6(一)或2024/1/7(二)期末考 | Learning: 統籌考試日期","score_rate: 30
evalb_memo: 期中考
evalb_name: 期中考

score_rate: 35
evalb_memo: 期末考
evalb_name: 期末考

score_rate: 30
evalb_memo: 實習課--平時成績(含作業, 小考, 實習課出席以及實習課參與分數)
evalb_name: 隨堂測驗

score_rate: 5
evalb_memo: 正課出席及正課之課堂參與狀況
evalb_name: 課堂討論參與

","1. 學期成績計算項目及權重標準如下:
A. Exam 1(Midterm) 30%
B. Exam 2(Final) 35%
C. Quiz Average 30%
D. Attendance 5%
 
其中, Quiz Average 由以下分數計算而得, 小考45%, 作業30%, 出席20%, 以及參與5%
 
2. 考試(Exam 1、Exam 2、Quiz Average ): 期中、期末考均配合學校考試時程，內容包括所有講授內容與參考書中部分教材。
 
3. 個案討論(Case Study) 配合教學進度，介紹國內實務案例，請學生討論並口頭發表意見。
"
