scr_selcode,sub_name,scr_mso,scr_credit,scr_periodly,scr_teacher,description,targets,textBooks,readings,Softwares,assistSoftwares,weeklyScds,gradeRules,integrity
1484,單元操作(二),必修,3.0,(二)03-04 (四)07,施志欣,單元操作(二)內容主要為熱量傳遞。利用數學模型去了解、描述及設計工程系統中牽涉到熱量傳導、對流與輻射的部分。,"能用自己的詞彙定義何謂熱量傳遞
能夠利用理論分析工程系統中的熱量傳遞，並就其缺點提出改善設計
能利用數學模型，計算溫度分布、熱通量及熱傳速率。
能夠利用無因次分析，導出流動情形下之熱量傳遞",,,,,,,
1490,化工分離工程,選修,3.0,(一)06-08,林志韋,本課程涵蓋設計分離程序所應用的質能平衡，相平衡和流體輸送現象。各種的分離程序，特別是在製程工業，乾淨科技和生物技術的範例將被介紹給學生來闡述主要觀念和課堂討論。在修完本課程，學生將可以學得針對特定工業分離問題找出適當的程序和解答。,"具備各種化工分離程序如蒸餾，博膜分離，吸附等的基本知識和觀念
具備選擇適當分離方法及應用到特定化工程序的能力
培養學生具化學工業的宏觀視野與自我要求負責的態度","教學內容為教學投影片，內容取自閱讀教材。
","Wankat, P. C. (2022). Separation Process Engineering: Includes Mass Transfer Analysis (5th ed.). Hoboken, NJ: Pearson Education.
",,,Reading: 課程簡介與分離工程導論 | Assignment: 授課 || Reading: 蒸餾原理與應用 | Assignment: 授課 || Reading: 吸收與解吸 | Assignment: 授課 || Reading: || Reading: || Reading: 萃取與洗滌 | Assignment: 授課 || Reading: 膜分離技術 | Assignment: 授課 || Reading: 吸附分離 | Assignment: 授課 || Reading: 蒸發與結晶 | Assignment: 授課 || Reading: 乾燥與其他分離技術 | Assignment: 授課 || Reading: 案例 1 — 精餾塔能效提升 | Assignment: 案例討論 || Reading: 案例 1 — 數據分析與方案設計 | Assignment: 案例討論 || Reading: 案例成果簡報與回饋 | Assignment: 案例討論 || Reading: 案例 2 — CO₂ 吸收塔設計 | Assignment: 案例討論 || Reading: 案例 2 — 數據分析與方案設計 | Assignment: 案例討論 || Reading: 案例成果簡報與回饋 | Assignment: 案例討論 || Reading: 期末專題發表 | Assignment: 小組口頭報告 || Reading: 期末專題發表 | Assignment: 小組口頭報告,"score_rate: 25
evalb_memo: 出席率
evalb_name: 出席狀況

score_rate: 30
evalb_memo: 案例作業
evalb_name: 書面報告

score_rate: 35
evalb_memo: 小組口頭報告
evalb_name: 口頭報告

score_rate: 10
evalb_memo: 小組口頭報告
evalb_name: 同儕互評

","成績評量方法： 出席率：25%。 案例作業：30%。小組口頭報告：35%。 同儕互評(小組口頭報告)：20%。需準備報告投影片檔並於上課時間施行。
"
1491,綠色能源,選修,2.0,(四)11-12,吳耿東,本課程旨在探討綠色能源的形成、開發及轉化的科學，並學習各種綠色能源之利用與技術發展現況，包括力、太陽熱能與太陽光電、地熱、海洋能水力能，以及生質能源，同時瞭解國內外綠色能源發展之策略，以及其與氣候變遷之關係與解決方法。,"能夠獲得綠色能源的生成、開發及轉化的知識
能理解綠色能源技術利用原理
知道於何處可找到綠色能源的相關資訊、研究結果及標準，並可分析所獲資訊的適用性
能夠獲得綠色能源的生成、開發及轉化的知識",,,,,,,
1492,綠能經濟概論,選修,3.0,(四)02-04,張振昌,講述未來50年內人類可能遇到的能源危機以及目前氣候變遷可能的成因，使學生了解到能源、環境與自身息息相關，進而關心環境保護的議題及節約能源的重要性。本課程亦簡介現階段科學家為解決能源危機而發展的綠色能源科技如：1. 太陽能，2. 風能，3. 生質能，4. 氫能與燃料電池，5. 其他再生能源等，培養學生對綠色能源科技基礎與寬廣的知識。另外，本課程將選定指定閱讀書籍並透過「課堂上分組討論」方式，使同學能進行閱讀心得與觀點的交流，進行同儕的學習。,"1.	學生能瞭解能源危機的急迫性及使用化石燃料造成氣候變化的影響。
2.	理解國際能源科技趨勢與台灣科技發展重點與問題",,,,,,,
1485,化工熱力學,必修,3.0,(一)03-04 (五)04,陳志賢,化工熱力學是從平衡系統觀察得到的實驗數據來做化工程序計算、評估及擴充應用。  本課程的教學目標是詳述熱力學的原理並強調其在化工程序之應用。 為了配合利用電腦做工程計算的趨勢，介紹教材附加的電腦光碟軟體幫助學生學習熱力學原理和應用計算。,"認識熱力學定律的緣起，各定律的基本定義；能夠說明個別定律的要點。
能應用質能均衡、化學原理及相關的熱力學定律，分析程序有關的能量需求。
能以書面或口頭方式與教師、同學及專業人士討論。
能參與規劃專題討論的能力。","Fundamentals of Chemical Engineering Thermodynamics by Kelvin D. Dahm and Donald P. Visco, Jr. 
","The relative textbook about thermodynamics can also utilized in this course, whereas energy and matter balances with open system model are needed.
",,,Reading: What is thermodynamics in chemical engineering || Reading: Scientific items in htermodyniamcs || Reading: Energy conservation || Reading: Opne and closed system || Reading: Thermodyanmic properties of operation units || Reading: Energy conservaiotn in flow system | Learning: 1st mid-term || Reading: The 2nd law of thermodynamics || Reading: Reversible and irreversible processes || Reading: Spontaneous || Reading: Models of heat engine || Reading: Refrigeration | Learning: 2nd mid-term || Reading: Methamatical medel of real compounds || Reading: Residual property || Reading: Equilibrium || Reading: Thermodynamic model of vapor-liquid equilibrium || Reading: Thermodynamic of mixtures || Reading: Final term,"score_rate: 60
evalb_memo: 筆試評量
evalb_name: 期中考

score_rate: 30
evalb_memo: 筆試評量
evalb_name: 期末考

score_rate: 10
evalb_memo: 點名不到扣分
evalb_name: 點名

","期中考：60％  期末考：30％  平時：10％ （出席與上課表現成績）
"
1486,物理化學實驗(一),必修,1.0,(五)06-08,簡彰胤,物理化學實驗(一)主要內容包括化學熱力學之相關實驗操作，藉由實驗結果驗證物理化學課程中各相關主題之學理，如蒸氣密度、表面張力、分子量、溶質於互不相溶二溶劑間的分配率以及轉相點之測定，二成分系的氣液平衡與固液平衡以及三成分系的液液平衡之分析等。,"熟習實驗操作技巧及設備之使用
能自行撰寫實驗報告
由實驗結果驗證物理化學課程之理論與應用　",,,,,,,
1487,程序控制,必修,3.0,(四)07-09,袁維勵,本課程旨介紹程序控制原理及其在化工程序上之應用，以提升製程安全性及效益，並維持產品品質以提昇製造水準。課程內容包括程序控制簡介、系統動態行為分析、系統模式化技術與應用、回饋控制系統設計與分析、PID 控制器設計與性能分析、化工程序控制應用實例等。,"能理解質能均衡、常微分方程求解、拉普拉斯轉換與方塊圖化簡之作法與關
能登入微軟O365平台使用Teams或其他APPs
能利用網路平台如WolframAlpha進行計算與解題
能使用EXCEL執行PID計算與程控模擬　
能從iLearn2.0平台之課程網頁提供的資源如LearnChemE獨自學習程序控制","
Johnston, Barry S.. Process Dynamics, Operations, and Control. MIT Open Courseware, 2006.
Marlin, Thomas E.. Process Control. Boston, McGraw-Hill Education, 2000.
Bequette, B. Wayne. Process Control: Modeling, Design, and Simulation. Taiwan, Pearson Education Taiwan, 2006.

","
Luyben, Michael L., and Luyben, William L.. Essentials of Process Control. United Kingdom, McGraw-Hill, 1997.
Seborg, Dale E., et al. Process Dynamics and Control. United Kingdom, Wiley, 2019.

","[{'soft_name': 'WOLFRAMALPHA\nWOLFRAMPLAYER\nEXCEL\nMULTISIM\nFALSTAD\nSIMULINK', 'soft_memo': ''}]",,Reading: 控制的人生 A life with control || Reading: 單一水槽濃度控制 Concentration control of a single tank of aqueous solution || Reading: 拉普拉斯轉換 Laplace Transform || Reading: 回饋控制、方塊圖 Feedback control and block diagrams || Reading: 串聯雙水槽濃度控制 Concentration control of two tanks of aqueous solution in series || Reading: EXCEL試算表解聯立常微分方程 How to use EXCEL to solve simultaneous ODEs || Reading: 單一水槽溫度控制 Temperature control of a single tank of water || Reading: 放熱反應之反應器溫度控制 Temperature control of a reactor with an exothermic reaction || Reading: Linearization 線性化 || Reading: EXCEL試算表與VBA編程 EXCEL、VBA || Reading: 化工程序模式識別 Model identification of chemical process || Reading: PID控制器參數最佳化 Optimization of PID controller parameters || Reading: 閥門與致動器 Valves and actuators || Reading: PID控制器電路模擬 Simulation of electrical circuit of PID controller || Reading: NI Multisim電路與控制系統模擬 Simulation of electrical circuits and control systems using NI Multisim || Reading: 控制系統頻率分析 Frequency analysis of a controlled system || Reading: 串級控制 Cascade Control || Reading: CDIO專題實作 CDIO Project,,"
Grading policy:
  a. Attendance 15%
  b. Assignments 15%
  c. CDIO Project 30%
  d. Quizzes 40%

 
評分政策：
a. 出席(點名) 15%
b. 作業 15%
c. CDIO實作專題(深碗課程、錄製影片上傳) 30%
d. 隨堂考試 40%
 
隨堂考試至少10次，會在教室舉行。
實作專題一般會在學期初公布，在學期中與學期末分階段完成。


"
1488,單元操作(二),必修,3.0,(三)03-04 (四)06,施志欣,單元操作(二)內容主要為熱量傳遞。利用數學模型去了解、描述及設計工程系統中牽涉到熱量傳導、對流與輻射的部分。,"能用自己的詞彙定義何謂熱量傳遞
能夠利用理論分析工程系統中的熱量傳遞，並就其缺點提出改善設計
能利用數學模型，計算溫度分布、熱通量及熱傳速率。
能夠利用無因次分析，導出流動情形下之熱量傳遞",,,,,,,
1489,單元操作(二),必修,3.0,(一)06-08,施志欣,單元操作(二)內容主要為熱量傳遞。利用數學模型去了解、描述及設計工程系統中牽涉到熱量傳導、對流與輻射的部分。,"能用自己的詞彙定義何謂熱量傳遞
能夠利用理論分析工程系統中的熱量傳遞，並就其缺點提出改善設計
能利用數學模型，計算溫度分布、熱通量及熱傳速率。
能夠利用無因次分析，導出流動情形下之熱量傳遞",,,,,,,
1493,程序設計(二),必修,2.0,(二)06-07,"林志韋,曾怡享",各團隊延續程序設計(一)所規劃之專題，為所選擇的實際工程問題設計、實施與運作合理的解決方案，同學將可強化化工專業科目的整合與程序設計應用能力，並提升表達能力與專案管理能力。,"瞭解化工程序設計之原理與應用
具有資料蒐集、數據分析、書面及口頭表達之能力
應用電腦軟體於工程實務
可規劃實驗與分析化工程序
具有團隊合作、專案管理之能力
具有規劃與執行工程問題之能力
認識國際工程技術、瞭解化工產業之現況與永續發展
可分析作業場所之危害風險與具有工程倫理觀念","Chemical Engineering Design & Analysis: An Introduction by T. Michael Duncan (Cambridge) 
ISBN: 9781108377096


Analysis, Synthesis, and Design of Chemical Processes by R. Turton, R.C. Bailie, W.B. Whiting, J. A. Shaeiwitz, D. Bhattacharyya
ISBN: 9780134177403
Chemical Process Technology by J.A.Moulijn, M. Makkee, A. van Diepen
ISBN: 9780471630098

","Perry's Chemical Engineers' Handbook by Don W. Green and Robert H. Perry
","[{'soft_name': 'Design II\nDWSIM\nCheCalc\nAspen Plus', 'soft_memo': 'DWSIM\xa0is a\xa0\xa0CAPE-OPEN compliant\xa0Chemical Process Simulator., , Chemical Engineering Calculations (CheCalc): A web applications to assist process, plant operation and maintenance engineers.'}]","soft_name: 筆記型電腦、計算機
soft_memo: 製作PFD

",Reading: 化工程序規劃與與經濟評估 | Learning: 線上小考 || Reading: 程序設計單元設計、專題進度與目標檢討 | Learning: 線上小考 || Reading: 專題進度報告與討論-1 (單數組) | Learning: 口頭報告與同儕互評 || Reading: 專題進度報告與討論-1 (雙數組) | Learning: 口頭報告與同儕互評 || Reading: 雙十節 | Learning: x || Reading: 專題進度報告與討論-2 | Learning: 口頭報告與同儕互評 || Reading: 業界參訪 | Learning: 移地教學/參訪報告 || Reading: 專題進度報告與討論-3 (雙數組) | Learning: 口頭報告與同儕互評 || Reading: 專題進度報告與討論-3 (單數組) | Learning: 口頭報告與同儕互評 || Reading: Group activity | Learning: Group activity report || Reading: 專題進度報告與討論-4 (單數組) | Learning: 口頭報告與同儕互評 || Reading: 專題進度報告與討論-4 (雙數組) | Learning: 口頭報告與同儕互評 || Reading: Group activity | Learning: Group activity report (word 初稿) || Reading: 專題進度報告與討論-5 (雙數組) | Learning: 口頭報告與同儕互評 || Reading: 專題進度報告與討論-5 (單數組) | Learning: 口頭報告與同儕互評 || Reading: Group activity | Learning: Group activity report (word + poster) || Reading: 專題發表競賽 時間: 2025/01/02(四) 下午1:00-5:00 地點: 九國/啟垣廳 | Learning: ppt for competition,"score_rate: 5
evalb_memo: 平時進度報告同儕互評結果
evalb_name: 同儕互評

score_rate: 25
evalb_memo: 每周上課隨堂測驗成績。
evalb_name: 隨堂測驗

score_rate: 30
evalb_memo: 期末專題競賽成績(含書面及口頭報告)
evalb_name: 期末專題

score_rate: 10
evalb_memo: 參訪心得
evalb_name: 心得報告

score_rate: 30
evalb_memo: 3~4次進度報告成績(含書面報告)
evalb_name: 口頭報告

","依據上述五項評分項目之比例計算期末成績。每周上課出席才有成績，若未參訪則須自行詢問老師補教作法，進度報告每次由老師指定報告者。
"
1494,單元操作實驗(一),必修,1.0,(三)07-09,曾琮瑋,單元操作實驗讓學生可以在學習化學工程的基本原理和實際的應用時獲得實踐的經驗。這操作設備都是化工廠實際量產時所需的設備。實驗中，學生將分組進行各項機械設備的操作，並學習機械運作的原理以及如何解決實際的工程問題。,"學習各項單操設備的運作原理與操作方法，並學習如何應用實際的工程問題。
能與實驗夥伴一同溝通並完成化學實驗
能自行撰寫實驗報告並口頭報告實驗內容與結果。
具備作業安全與專業倫理觀念。",,,,,,,
1497,界面活性劑化學,選修,2.0,(四)12-13,牟隽月,介紹界面活性劑的化學結構與相關的界面之物理與化學現象，例如表面張力、微胞構成、乳化機構、起泡與消泡作用和清潔作用等以及這些界面活性劑的工業應用。,"理解界面活性劑化學
終身學習、融會貫通","無
參考資料:
1. 界面活性劑的原理與應用,刈米孝夫著,王鳳英編譯,高立圖書有限公司, 2011 
2 .界面化學及其在EOR中的應用,侯吉瑞,趙鳳蘭編著,科學出版社,2014
3. 界面活性劑應用實務,賴耿陽,復漢出版社,2012
","1. 界面活性劑的原理與應用,刈米孝夫著,王鳳英編譯,高立圖書有限公司, 2011 
2 .界面化學及其在EOR中的應用,侯吉瑞,趙鳳蘭編著,科學出版社,2014
3. 界面活性劑應用實務,賴耿陽,復漢出版社,2012
",,,Reading: 界面活性劑簡介-界面與界面現象 | Assignment: 課程內容 || Reading: 界面活性劑簡介-界面與界面現象 | Assignment: 課程內容 || Reading: 界面活性劑簡介-界面與界面現象 | Assignment: 課程內容 || Reading: 液體表面張力之應用案例 | Assignment: 課程內容 || Reading: 界面的毛細現象及解構 | Assignment: 課程內容 || Reading: 毛細現象應用案例分析 | Assignment: 課程內容 || Reading: 臨界微胞濃度對表面張力的影響 | Assignment: 課程內容 || Reading: 臨界微胞濃度之應用案例分析 | Assignment: 課程內容 || Reading: 期中考 | Assignment: 期中考 || Reading: 表面張力測試與調製實驗 | Assignment: 課程內容 || Reading: 界面活性劑與溫度、濁點與微胞性質 | Assignment: 課程內容 || Reading: 界面活性劑毛細現象之飽和蒸汽壓與氣泡性質與應用 | Assignment: 課程內容 || Reading: 非離子界面活性劑應用案例分析 | Assignment: 課程內容 || Reading: 界面活性劑吸附相分散性質與分析應用 | Assignment: 課程內容 || Reading: 界面活性劑濕潤性質 | Assignment: 課程內容 || Reading: 界面活性劑濕潤性應用案例與分析 | Assignment: 課程內容 || Reading: 界面活性劑濕潤性應用案例與分析 | Assignment: 課程內容 || Reading: 期末考 | Assignment: 期末考,"score_rate: 30
evalb_memo: 期中期考試
evalb_name: 期中考

score_rate: 40
evalb_memo: 期末考
evalb_name: 期末考

score_rate: 30
evalb_memo: 學習態度與課堂表現
(含意見發表、課堂表現討論參與、作業與出席狀況及
印象分數)
evalb_name: 點名

","期中考試佔30%，期末考試各佔40%，平時成績佔10%，報告與作業成績佔20%。
"
1498,專題研究(二),選修,1.0,(一)00,曾怡享,專題研究(二)的目的在於提供學生一個參與大學生專題研究的機會。學生可以在本課程中顯示他們在創意思考以及實驗技巧的能力。,"問題解決能力
實驗技巧",,,,,,,
1495,程序設計(二),必修,2.0,(二)03-04,"林志韋,曾怡享",各團隊延續程序設計(一)所規劃之專題，為所選擇的實際工程問題設計、實施與運作合理的解決方案，同學將可強化化工專業科目的整合與程序設計應用能力，並提升表達能力與專案管理能力。,"瞭解化工程序設計之原理與應用
具有資料蒐集、數據分析、書面及口頭表達之能力
應用電腦軟體於工程實務
可規劃實驗與分析化工程序
具有團隊合作、專案管理之能力
具有規劃與執行工程問題之能力
認識國際工程技術、瞭解化工產業之現況與永續發展
可分析作業場所之危害風險與具有工程倫理觀念","Chemical Engineering Design & Analysis: An Introduction by T. Michael Duncan (Cambridge) 
ISBN: 9781108377096


Analysis, Synthesis, and Design of Chemical Processes by R. Turton, R.C. Bailie, W.B. Whiting, J. A. Shaeiwitz, D. Bhattacharyya
ISBN: 9780134177403
Chemical Process Technology by J.A.Moulijn, M. Makkee, A. van Diepen
ISBN: 9780471630098

","Perry's Chemical Engineers' Handbook by Don W. Green and Robert H. Perry
","[{'soft_name': 'Design II\nDWSIM\nCheCalc\nAspen Plus', 'soft_memo': 'DWSIM\xa0is a\xa0\xa0CAPE-OPEN compliant\xa0Chemical Process Simulator., , Chemical Engineering Calculations (CheCalc): A web applications to assist process, plant operation and maintenance engineers.'}]","soft_name: 筆記型電腦、計算機
soft_memo: 製作PFD

",Reading: 化工程序規劃與與經濟評估 | Learning: 線上小考 || Reading: 程序設計單元設計、專題進度與目標檢討 | Learning: 線上小考 || Reading: 專題進度報告與討論-1 (單數組) | Learning: 口頭報告與同儕互評 || Reading: 專題進度報告與討論-1 (雙數組) | Learning: 口頭報告與同儕互評 || Reading: 雙十節 | Learning: x || Reading: 專題進度報告與討論-2 | Learning: 口頭報告與同儕互評 || Reading: 業界參訪 | Learning: 移地教學/參訪報告 || Reading: 專題進度報告與討論-3 (雙數組) | Learning: 口頭報告與同儕互評 || Reading: 專題進度報告與討論-3 (單數組) | Learning: 口頭報告與同儕互評 || Reading: Group activity | Learning: Group activity report || Reading: 專題進度報告與討論-4 (單數組) | Learning: 口頭報告與同儕互評 || Reading: 專題進度報告與討論-4 (雙數組) | Learning: 口頭報告與同儕互評 || Reading: Group activity | Learning: Group activity report (word 初稿) || Reading: 專題進度報告與討論-5 (雙數組) | Learning: 口頭報告與同儕互評 || Reading: 專題進度報告與討論-5 (單數組) | Learning: 口頭報告與同儕互評 || Reading: Group activity | Learning: Group activity report (word + poster) || Reading: 專題發表競賽 時間: 2025/01/02(四) 下午1:00-5:00 地點: 九國/啟垣廳 | Learning: ppt for competition,"score_rate: 5
evalb_memo: 平時進度報告同儕互評結果
evalb_name: 同儕互評

score_rate: 25
evalb_memo: 每周上課隨堂測驗成績。
evalb_name: 隨堂測驗

score_rate: 30
evalb_memo: 期末專題競賽成績(含書面及口頭報告)
evalb_name: 期末專題

score_rate: 10
evalb_memo: 參訪心得
evalb_name: 心得報告

score_rate: 30
evalb_memo: 3~4次進度報告成績(含書面報告)
evalb_name: 口頭報告

","依據上述五項評分項目之比例計算期末成績。每周上課出席才有成績，若未參訪則須自行詢問老師補教作法，進度報告每次由老師指定報告者。
"
1496,單元操作實驗(一),必修,1.0,(二)07-09,曾琮瑋,單元操作實驗讓學生可以在學習化學工程的基本原理和實際的應用時獲得實踐的經驗。這操作設備都是化工廠實際量產時所需的設備。實驗中，學生將分組進行各項機械設備的操作，並學習機械運作的原理以及如何解決實際的工程問題。,"學習各項單操設備的運作原理與操作方法，並學習如何應用實際的工程問題。
能與實驗夥伴一同溝通並完成化學實驗
能自行撰寫實驗報告並口頭報告實驗內容與結果。
具備作業安全與專業倫理觀念。",,,,,,,
1799,體育(一),必修,1.0,(一)01-02,賴慶霖, 落實「以強化學生基本體能並建立基礎運動知識」之體育教學宗旨，授課內容如下：（一）游泳課程─同時段依學生游泳能力進行分級分組協同教學。（二）陸上運動課程─依教師專長項目教學，每專項單元授課兩週，循序轉換。,廣植基礎健康體適能，厚實游泳基本能力，養成規律運動習慣。,"體育分科教材教法正中書局出版社
","大專體育雙月刊

中華民國大專體育總會

大專體育期刊


 

 
 


",,,Reading: 說明課程大綱、課堂規定事項。 游泳前側 | Learning: 一、體育課需穿著運動服裝及運動鞋，嚴格禁止穿著長短牛仔褲、卡奇褲、米彩褲、多口袋型式之休閒及工作褲等。 二、室外體育課嚴禁坐在階梯上聊天、吃東西、玩手機。 三、第一週上課集合地點請在體育館大門口前集合。 || Reading: 游泳協同教學 || Reading: 游泳協同教學 || Reading: 游泳協同教學 || Reading: 游泳測驗 || Reading: 游泳測驗 || Reading: 體適能測試 || Reading: 體適能測試 || Reading: 期中考 || Reading: 桌球教學 握拍及規則說明​​​ || Reading: 桌球教學 開球及接發球 || Reading: 桌球教學 正手及反手抽球 || Reading: 桌球教學 分組練習 || Reading: 籃球教學 運球及規則 || Reading: 籃球教學 運球練習及上籃練習 || Reading: 籃球教學 三對三分組比賽 || Reading: 籃球教學 分組練習 || Reading: 期末考 ||,"score_rate: 20
evalb_memo: 術科測驗-適能檢測成績-(二項未達標準，需完成強化教學）
evalb_name: 期中考

score_rate: 40
evalb_memo: 術科測驗-術科技能測驗(陸上運動20%、水上救生技能20%)
evalb_name: 期末考

score_rate: 40
evalb_memo: 服裝及運動鞋
上課學習態度
evalb_name: 點名

","期中考占百分之20分 期末考占百分之40分 平時成績百分之40分 一、體育課需穿著運動服裝及運動鞋，嚴格禁止穿著長短牛仔褲、卡奇褲、米彩褲、多口袋型式之休閒及工作褲等。 二、室外體育課嚴禁坐在階梯上聊天、吃東西、玩手機。 三、第一週上課集合地點請在體育館大門口前集合。
"
1800,工程圖學(一),必修,1.0,(四)03-04,黃柏文,本課程以課堂解說及習作來介紹關於AutoCAD 2000電腦繪圖軟體之基本操作。課程內容包關該軟體之基本操作環境介紹、基本繪圖指令、基本編輯指令及出圖等。,"熟悉AutoCAD之基本指令。
開發使用電腦軟體從事繪圖工作所需之技術與能力。","1. 課堂講義。
2. 吳勇進&林美櫻，2024，TQC+ AutoCAD 2025特訓教材：基礎篇，碁優資訊有限公司。
3. 陳朝光、賴元隆、黃維富，2024，最新CNS工程圖學，高立圖書有限公司。
4. 陳朝光&陳銘崑，1999， 工程圖學，高立圖書有限公司。 
","1. CAD/CAM/CAE技術聯盟, 2024, AutoCAD2024中文版機械設計從入門到精通，清華大學出版社。
2. Giesecke, F. E., Lockhart, S., Goodman, M., Johnson, C. M., 2023, Modern Graphics Communication, 6th ed., Peachpit Press. 
","[{'soft_name': 'Autodesk AutoCAD', 'soft_memo': '工程電腦繪圖軟體'}]",,Reading: AutoCAD 基本環境介紹&基本繪圖指令(一) || Reading: AutoCAD 基本繪圖指令(二) || Reading: AutoCAD 基本繪圖指令(三) || Reading: AutoCAD 基本編輯指令(一) || Reading: 期中考 | Learning: 筆試 || Reading: AutoCAD 基本編輯指令(二) || Reading: AutoCAD 基本編輯指令(三) || Reading: 圖學導論、應用幾何、正投影 || Reading: 上機考 || Reading: 期末考 | Learning: 筆試 ||,"score_rate: 20
evalb_memo: 期中考
evalb_name: 期中考

score_rate: 30
evalb_memo: 期末考
evalb_name: 期末考

score_rate: 10
evalb_memo: 作業
evalb_name: 作業

score_rate: 30
evalb_memo: 期末上機考
evalb_name: 上機考試

score_rate: 10
evalb_memo: 出席
evalb_name: 出席狀況

","




學期成績記分法
	本科目採百分記分法：Exam 1 (Midterm) 20-30% 、 Exam 2 (Final) 30%、Hands-On Test 20-30%、Assignment 10%、Class Participation 10%
出席及缺席
	
登記為曠課者，曠課一節扣平時成績5分。
學生請假依本校學生請假辦法辦理，務必要在上課之前，檢附請假理由及文件(事假請附家長連絡電話)，線上提出申請。若不在申請期限內完成請假作業者，無充分的理由，經核准不得取消扣分。


課堂互動
	
請注意iLearn公告事項，以免錯失課程相關訊息。
可使用FCU電子郵件和iLearn，與授課教師進行交流。


作業提交及遲交
	
所有作業必須在作業的截止日期和時間之前完成，且於繳交日當場清點驗收。
請保留所有作業的備份副本。


考評及補考
	應參加考試之學生，非不可抗拒因素且未遵守請假或請假未經核准，而未參加考試者，該科該次考試成績以零分計算且不予補考。
作弊及抄襲
	
違反此規則者，該次評核“不計分”或課程“不計分”。
紙筆測驗時，不得交談、竊窺他人試卷或故意便利鄰座竊窺，或有夾帶、抄襲或傳遞資料等情事經發現時，違者該次考試成績以零分計算；為累犯者則以逢甲大學學生獎懲辦法相關規定處理。
如有替考情事，其舞弊之雙方，均依逢甲大學學生獎懲辦法相關規定處理。
提交原創作品，嚴禁任何形式的抄襲。違反此規則者，該次作業“不計分”或課程“不計分”，結果會導致課程學期成績不及格。


補救措施
	如果您發現學期出現困難時，如跟不上學習進度、聽不懂、或作業有問題等，請參與所安排之TA課輔，或儘早與老師聯繫，以便幫助您找到解決方案。
學期預警
	
當我發現您的學習進度跟不上、可能會妨礙學業成功之疑慮時，我可能會發出預警訊息給您、及您的學習導師。如果您收到預警通知，則您有責任盡快與我聯繫，討論學習上問題，將透過諮詢方式，給予您可能的協助。
另一方面，您也可以多多與您的學習導師聯繫及諮詢，與您面談，一起找尋您的學習障礙點，給予建議改善學習的方案。







"
