scr_selcode,sub_name,scr_mso,scr_credit,scr_periodly,scr_teacher,description,targets,textBooks,readings,Softwares,assistSoftwares,weeklyScds,gradeRules,integrity
559,會計學(一),必修,3.0,(四)02-04,盧鈺欣,"本課程介紹基本會計學原則及觀念，主要包括：會計恆等式、交易分析、會計分錄、調整分錄、結帳分錄、會計循環、財務報表、買賣業會計、存貨、現金與內部控制。 

","能知道會計學(一)涵蓋的主要內容及現代企業的財務報表和其限制。
能理解可應用會計學原理的情況。","Financial Accounting, IFRS 5th edition Weygandt and Kimmel With Contribution from Su, N. H. 
","會計學  杜榮瑞、薛富井、蔡彥卿、林修葳
",,,Reading: CH. 1 What is Accounting? || Reading: CH.1 What is Accounting? || Reading: Ch.2 The Recording process || Reading: Ch.2 The Recording Process || Reading: Ch.2 The Recording Process Ch.3 Adjusting the Accounts || Reading: Ch.3 Adjusting the Accounts || Reading: Ch.4 Completing the accounting cycle || Reading: Mid Exam. || Reading: Ch. 4 Completing the accounting cycle || Reading: Ch.5 Accounting for merchandising operations || Reading: Ch.5 Accounting for Merchandising operations || Reading: Ch.6 Accounting for Inventories || Reading: Ch.6 Accounting for Inventories || Reading: Ch.7 Internal control and cash || Reading: Ch.7 Internal control and cash || Reading: Ch. 7 Internal control and cash || Reading: Final Exam.,"score_rate: 35
evalb_memo: 期中考和期末考則評估學生對課程內容的深度理解和能力展示。
evalb_name: 期中考

score_rate: 35
evalb_memo: 期中考和期末考則評估學生對課程內容的深度理解和能力展示。
evalb_name: 期末考

score_rate: 20
evalb_memo: 隨堂測驗反映了學生對於課堂內容的理解和應用能力。
evalb_name: 隨堂測驗

score_rate: 10
evalb_memo: 透過點名，學生的出席情況被考慮在內。
evalb_name: 點名

","1.學期成績計算項目及權重標準如下： A. 期中考 30% B. 期末考 30% C. 平時成績 30% D. 出席成績 10%
這門會計學課程的成績評量方式包括點名成績佔10%、平時成績佔30%、期中考評分佔30%以及期末考佔30%。透過點名，學生的出席情況被考慮在內。平時成績反映了學生對於課堂內容的理解和應用能力。期中考和期末考則評估學生對課程內容的深度理解和能力展示。這樣的評量方式有助於全面評估學生在會計學課程中的學習表現。
"
560,會計學(一)實習,必修,0.0,(二)09-10,廖盈芳,"本課程介紹基本會計學原則及觀念，主要包括：會計循環, 現金,應收帳款、存貨、長期性資產取得及折舊、公司會計、投資、負債及財務報表分析。
","能知道會計學(一)涵蓋的主要內容及現代企業的財務報表和其限制。
能理解可應用會計學原理的情況",,,,,,,
561,線性代數與R,必修,3.0,(三)02-04,盧馬汀,線性代數與R介紹線性方程組與矩陣間的關係。以線性向量空間為主軸，學習使用矩陣來表示空間轉換時所呈現之結構。本課程結合統計軟體R並透過電腦實驗來驗證向量空間之相關理論，增進學生分析與解決數理問題能力。,"理解線性方程組與矩陣相關運算的概念及其應用
理解向量空間與線性變換
使用R軟體驗證相關理論",,,,,|| || || || || || || || || || || || || || || || || || || ||,"score_rate: 30
evalb_memo: 
evalb_name: 學習歷程檔案「個人/小組」紀錄

score_rate: 30
evalb_memo: 
evalb_name: 期中考

score_rate: 40
evalb_memo: 
evalb_name: 期末考

",
562,調查設計與分析,必修,3.0,(一)06-08,吳榮彬,主要內容為學習調查過程之所需的設計方法、抽樣方法及分析方法，包括抽樣設計的步驟及問卷設計所需注意的事情及其優缺點、調查誤差及處理未回答問題，並討論常用於分析調查資料的類別資料分析及多變量分析的方法。,"理解調查設計的原理及各種方法
應用設計原理提出一適當的抽樣設計
應用調查資料進行統計分析",,,,,,,
563,商業統計書報導讀(一),必修,2.0,(五)08-09,"廖揚立,周振權",本課程主要目的為加強統計國際書報閱讀訓練。課堂上協助同學接觸各種各種統計英文書報資訊，透過閱讀相關報刊及雜誌，教師引導同學認識並討論各項管理議題，培養學生觀察及分析問題能力。,,"Ready for Work
作者：Shu-Ying Chang, Tzu-Hsuan Liu, Michael McColliser, Matthew Read, Hui-Chia Shih, Chi-An Tung, Shu-Chen Wang
ISBN：9786267130216
","Ready for Work
作者：Shu-Ying Chang, Tzu-Hsuan Liu, Michael McColliser, Matthew Read, Hui-Chia Shih, Chi-An Tung, Shu-Chen Wang
ISBN：9786267130216
",,,"Reading: Demo & topic: data structure and information | Learning: In-class exercise 1: essay (5%) and presentation (+2%, volunteer) || Reading: Demo & topic: graphical representations and interpretation | Learning: In-class exercise 2: essay (5%) and presentation (+2%, volunteer) || Reading: Demo & topic: tabular displays and interpretation | Learning: In-class exercise 3: essay (5%) and presentation (+2%, volunteer) || Reading: Listening and reading practice I || Reading: Demo & topic: numerical summaries and their meaning | Learning: In-class exercise 4: essay (5%) and presentation (+2%, volunteer) || Reading: Demo & topic: 20 questions game and statistical reasoning (Part I) | Learning: In-class exercise 5: essay (5%) and presentation (+2%, volunteer) Bonus points for QA || Reading: Demo & topic: 20 questions game and statistical reasoning (Part II) | Learning: In-class exercise 6: essay (5%) and presentation (+2%, volunteer) Bonus points for QA || Reading: Listening and reading practice II || Reading: Final Exam Week","score_rate: 15
evalb_memo: (上學期) 履歷作業 Resume Assignment
evalb_name: 書面報告

score_rate: 25
evalb_memo: (上學期) 一對一面試 Job Interview
evalb_name: 情境模擬測驗

score_rate: 50
evalb_memo: (week 10-18) Short essays and oral presentations will be assigned weekly (7% each). These assignments will be done in class, i.e. no homework.
evalb_name: 課堂討論參與

score_rate: 10
evalb_memo: (上學期) 出席 Attendance 10%
evalb_name: 出席狀況

",
573,民法概要,選修,3.0,(三)07-09, ,"提供非法律系學生熟知民法基礎理論並了解日常生活法律常識之課程。民法為規範人民私法行為之主要法律，內容廣泛，包括總則、債編、物權編、親屬編及繼承編，本課程將選擇合適主題介紹之。
","透過具體民事案例，訓練學生運用所知常識與所學法律知識，逐步分析案例尋找解答，培養學生邏輯思考與歸納演繹的解析能力。
體認專業工作在法律上的意涵以及法律規範對工作所要求的高超職業道德、倫理標準以及所需擔負的法律（社會）責任。",,,,,,,
574,保險學,選修,3.0,(二)06-08,游志平,本課程講授風險與保險學的基本理論與實務運用。首先介紹風險性質、傳統風險管理與整合型風險管理之發展；再介紹保險制度的基本運作原則及保險監理，最後個別介紹人身保險與非人身保險概論及其個案例證,"理解風險管理與保險、金融、管理、經濟與法律等專業知識
應用保險學專業知識解決企業與家庭風險管理與保險的問題 
 
","凌氤寶, 康裕民, 陳森松(2024年9月)。保險學：理論與實務（11版）。華泰文化。ISBN：9786267395271。
","許文彥(2023年9月)。保險學-風險管理與保險(八版)。新陸書局。ISBN：9786269712724。
吳瑞雲、劉俊廷(2022年9月)。保險學概論-國家考試考題解析。劉俊廷出版。ISBN：9789574378524。

蘇真慧, 張永郎, 張婉玲(2024年5月)。保險學：實用知識與案例分析。全華圖書。ISBN：9786263287136。

",,,Reading: 第一章 危險概論(1) || Reading: 第一章 危險概論(2) || Reading: 第二章 危險管理(1) || Reading: 第二章 危險管理(2) || Reading: 第三章 保險概論 || Reading: 第四章 保險契約(1) || Reading: 第四章 保險契約(2) || Reading: 第五章 保險契約之文件(1) || Reading: 期中考週 || Reading: 第五章 保險契約之文件(2) || Reading: 第六章 保險契約基本原則(1) || Reading: 第六章 保險契約基本原則(2) || Reading: 第七章 保險業之組織型態 || Reading: 第八章 保險之業務經營(1) || Reading: 第八章 保險之業務經營(2) || Reading: 第九章 保險費(1) || Reading: 第九章 保險費(2) || Reading: 期末考週,,"一、學期成績計算項目及權重標準如下：
1、期中考 30%
2、期末考 40%
3、平時成績 30%
二、期中及期末考配合學校考試時程，平時成績則以出席情況作為調整分數依據，目的在培養學生出席課堂，參與學習。"
565,行銷管理,必修,3.0,(二)02-04,丁美靜,"從策略性的觀點，研討行銷管理的程序，包括分析行銷環境、策略性行銷決策、戰術性行銷決策，以及執行與控制等，期使能結合理論與實務，提昇行銷管理素養，並培養分析判斷之能力。

","應用行銷口與溝通技巧
 應用與設計行銷企劃　","上課內容以自製PPT為主                         
 
","1.「行銷學」李元恕等(譯) （2017）行銷學，第13版，華泰文化
2. 「國際行銷管理」/ 林建煌／6版，華泰文化
2.  TIMS行銷專業能力認證：2024初階「行銷企劃證照」教材與題型題庫 /  台灣行銷科學學會(TIMS)
",,,Reading: 課程介紹(課程描述、主題說明) 評分標準 教學大綱與時程規劃 課程準備(分組、課堂互動工具使用等) || Reading: 主題1: 行銷簡介(marketing introduction) 行銷簡介 國際行銷簡介 全球行銷趨勢 AI x 行銷 | Learning: 單元測驗 T1.1-T1.2 T1.3-T1.5 期初構思 product/service current situation objective || Reading: 主題2: 行銷研究(marketing research) 行銷研究簡介 行銷分析 行銷研究趨勢 AI x 行銷研究 | Learning: 期初構思檢討與建議 期中提案一 marketing research strategy 單元測驗 || Reading: 期中考週(不上課，準備提案) | Learning: 準備小組提案(Proposal Preparation) @home product/service current situation objective marketing research strategy marketing mix || Reading: 主題3: 行銷策略(marketing strategy) 簡介 競爭策略 行銷STP | Learning: 專題提案簡報(Proposal Oral Presentation) 單元測驗 || Reading: 期中提案簡報 | Learning: 每組15分鐘(八組) || Reading: 專題實作工具介紹 | Learning: 1. 說明Wordpress 工具 2. 商品上架(網站) 單元測驗 || Reading: 1.主題4: 行銷組合(marketing mix) - Promotion - Promotion Strategy - Social Media Strategy 2.專題實作 || Reading: 1.主題4: 行銷組合(marketing mix) - Product 2.Business Model Canvas 3.專題實作 || Reading: 期末正式報告(Final Project Oral Presentation) - 網站首頁 （分數佔比：60%） - 其他網站頁面 （分數佔比：40%） (如果還有時間，會繼續上課marketing mix) | Learning: 成果發表(網站內容) 口頭簡報(每一位成員都要上台說明) || Reading: 期末考週 | Learning: 繳交期末完整提案,"score_rate: 15
evalb_memo: 期中提案報告
evalb_name: 期中考

score_rate: 30
evalb_memo: 單元測驗
evalb_name: 隨堂測驗

score_rate: 35
evalb_memo: 期末正式報告
evalb_name: 期末專題

score_rate: 20
evalb_memo: 隨機課堂點名(曠課扣3%，事假扣2%，病假1%，公假不扣分)
evalb_name: 點名

",
566,會計學(一),必修,3.0,(一)06-08,林惠美,"本課程介紹基本會計學原則及觀念，主要包括：會計恆等式、交易分析、會計分錄、調整分錄、結帳分錄、會計循環、財務報表、買賣業會計、存貨、現金與內部控制。 

","能知道會計學(一)涵蓋的主要內容及現代企業的財務報表和其限制。
能理解可應用會計學原理的情況。","Financial Accounting: with IFRS (5e), Jerry J. Weygandt Paul D. Kimmel 
","財務會計學 IFRS-第5版, 滄海書局
",,,Reading: Ch.1 Accounting in Action || Reading: CH.1 Accounting in Action || Reading: Ch.2 The Recording process || Reading: Ch.2 The Recording Process || Reading: Ch.3 Adjusting the Accounts || Reading: Ch.3 Adjusting the Accounts || Reading: Ch.4 Completing the accounting cycle || Reading: Ch. 4 Completing the accounting cycle || Reading: Mid Exam. || Reading: Ch.5 Accounting for merchandising operations || Reading: Ch.5 Accounting for Merchandising operations || Reading: Ch.5 Accounting for Merchandising operations || Reading: Ch.6 Accounting for Inventories || Reading: Ch.6 Accounting for Inventory || Reading: Ch.6 Accounting for Inventory || Reading: Ch.7 Internal control and cash || Reading: Ch.7 Unternal control and cash || Reading: Final Exam.,"score_rate: 30
evalb_memo: 參與統籌期中考試
evalb_name: 期中考

score_rate: 30
evalb_memo: 參與統籌期末考試
evalb_name: 期末考

score_rate: 40
evalb_memo: 出席、作業、實習、課堂討論
evalb_name: 課堂討論參與

","1.學期成績計算項目及權重標準如下： 一般學生： A. 期中考 30% B. 期末考 30% C. 平時成績 40% 2. 期中考、期末考均配合學校考試時程採統一會考，就本學期授課範圍，由全部會計學（二)任課教師依共同命題之題庫出題。 3. 平時成績包含助教實習課成績及任課老師授課時點名及小考成績。 無法返台學生的評量方式： A.平時佔40%（無 ERP 作業），由各班助教寄送作業 / 小考給學生； B.期中/末考共佔60%，待學生回台後進行考核。 C.成績的表達，改以等第記分法（詳逢甲大學學則 第28條）。
"
567,會計學(一)實習,必修,0.0,(四)03-04,廖盈芳,"本課程介紹基本會計學原則及觀念，主要包括：會計循環, 現金,應收帳款、存貨、長期性資產取得及折舊、公司會計、投資、負債及財務報表分析。
","能知道會計學(一)涵蓋的主要內容及現代企業的財務報表和其限制。
能理解可應用會計學原理的情況",,,,,,,
568,線性代數與R,必修,3.0,(三)02-04,鍾冬川,線性代數與R介紹線性方程組與矩陣間的關係。以線性向量空間為主軸，學習使用矩陣來表示空間轉換時所呈現之結構。本課程結合統計軟體R並透過電腦實驗來驗證向量空間之相關理論，增進學生分析與解決數理問題能力。,"理解線性方程組與矩陣相關運算的概念及其應用
理解向量空間與線性變換
使用R軟體驗證相關理論","Williams. (2019). MA0424PC (9th ed.). Jones & Bartlett. ISBN: 9781284120097. 
 
Updated to simplify the text  
 
","


Linear Algebra and Its Applications with R
By Ruriko Yoshida

ISBN 9781032020525

424 Pages 60 B/W Illustrations
Published August 26, 2024 by Chapman & Hall

 
","[{'soft_name': 'R', 'soft_memo': 'R is a programming language for statistical computing and data visualization. It has been adopted in the fields of data mining, bioinformatics, and data analysis. The core R language is augmented by a large number of extension packages, containing reusable code, documentation, and sample data.'}]",,"Reading: Systems of linear equations || Reading: Gauss-Jordan elimination || Reading: Addition, scalar multiplication, and multiplication of matrices || Reading: Algebraic properties of matrix operations || Reading: Symmetric matrices || Reading: The inverse of a matrix || Reading: Determinants || Reading: Determinants, matrix inverse, and systems of linear equations || Reading: 期中考 || Reading: Vector spaces || Reading: General vector spaces || Reading: Subspaces || Reading: Linear combinations of vectors || Reading: Linear dependence and independence || Reading: Properties of bases and rank, kernel, range, and the rank/nullity theorem || Reading: Coordinate vectors and matrix representing of linear transformations || Reading: Diagonalization of matrices || Reading: 期末考","score_rate: 30
evalb_memo: 期中考
evalb_name: 期中考

score_rate: 30
evalb_memo: 期末考
evalb_name: 期末考

score_rate: 15
evalb_memo: 平時參與
evalb_name: 點名

score_rate: 25
evalb_memo: 課堂練習與檢核
evalb_name: 課堂討論參與

","50% 平時成績(參與 、課堂練習、小考) 25% 期中考 25% 期末考
"
569,調查設計與分析,必修,3.0,(四)06-08,吳榮彬,主要內容為學習調查過程之所需的設計方法、抽樣方法及分析方法，包括抽樣設計的步驟及問卷設計所需注意的事情及其優缺點、調查誤差及處理未回答問題，並討論常用於分析調查資料的類別資料分析及多變量分析的方法。,"理解調查設計的原理及各種方法
應用設計原理提出一適當的抽樣設計
應用調查資料進行統計分析",,,,,,,
570,機率論,必修,3.0,(五)02-04,李仁佑,介紹機率之基本概念及其運算，常用的離散型及連續型隨機變數、動差，並探討多個變數之聯合機率分配、條件機率分配、條件期望值，變數變換後之機率分配，順序統計量及其機率分配，大數法則及中央極限定理等性質。,"應用機率的概念
應用隨機變數的概念與認識一些常見的機 率分配函數",,,,,,,
571,機率論實習,必修,0.0,(五)01,李仁佑,介紹機率之基本概念及其運算，常用的離散型及連續型隨機變數、動差，並探討多個變數之聯合機率分配、條件機率分配、條件期望值，變數變換後之機率分配，順序統計量及其機率分配，大數法則及中央極限定理等性質。,"應用機率的概念
應用隨機變數的概念與認識一些常見的機 率分配函數",,,,,,,
572,商業統計書報導讀(一),必修,2.0,(五)08-09,"周振權,盧馬汀",本課程主要目的為加強統計國際書報閱讀訓練。課堂上協助同學接觸各種各種統計英文書報資訊，透過閱讀相關報刊及雜誌，教師引導同學認識並討論各項管理議題，培養學生觀察及分析問題能力。,,,,,,|| || || || || || || ||,"score_rate: 30
evalb_memo: 
evalb_name: 口頭報告

score_rate: 30
evalb_memo: 
evalb_name: 學習歷程檔案「個人/小組」紀錄

score_rate: 40
evalb_memo: 
evalb_name: 期末專題

",
575,迴歸分析,必修,3.0,(四)02-04,陳婉淑,瞭解迴歸分析的理論和方法並能應用於實際生活所遭遇的實務問題有深入的瞭解和實際資料分析，主題包括簡模型適合性之衡量、簡單線性迴歸分析、複迴歸、多項式迴歸、指示變數、非線性迴歸。,"理解基本的迴歸模型概念和工具
應用迴歸模型概念，包括診斷檢查、數據轉換、模型選擇和確認
應用統計套裝軟體進行迴歸分析
應用實證分析，配適合適的迴歸模型","Introduction to Regression Modeling

Textbook: Abraham, B. and Ledolter, J.
Introduction to Regression Modeling
Belmont, CA: Duxbury Press, 2006
http://www.biz.uiowa.edu/faculty/jledolter/RegressionModeling/
","
Kutner, M. H., Nachtsheim, C. J. Neter,  J. 
2004.  Applied Linear Regression Models 4e.  McGraw-Hill.  ISBN 007-123252-4
Regression Analysis Statistical Modeling of a Response Variable  by Freund, R.J., Wilson, W.J. and Sa, P., Second Edition, 2006
https://online.stat.psu.edu/stat501/
Regression methods, Penn State University (線上自我學習)

 
 
 
 
","[{'soft_name': 'SAS  為主\nRstudio\nEXCEL', 'soft_memo': 'Software : SAS, R, EXCEL'}]","soft_name: 
soft_memo: 工程用計算機，可以攜帶筆記型電腦或平板電腦。

",Reading: Linear Regression with One Predictor Variable | Learning: SAS上機 | Assignment: 電腦操作，使用SAS套裝軟體 || Reading: Inferences in Regression and Correlation analysis | Learning: SAS上機 | Assignment: 電腦操作，使用SAS套裝軟體 || Reading: Estimation & Prediction | Learning: 小考 SAS上機 | Assignment: 小考 電腦操作，使用SAS套裝軟體 || Reading: Diagnostics and Remedial Measures | Learning: 小考檢視 SAS上機 | Assignment: 檢討小考 電腦操作，使用SAS套裝軟體 || Reading: Multiple Linear Regression I | Learning: 小考檢視 SAS上機 | Assignment: 小考 電腦操作，使用SAS套裝軟體 || Reading: Midterm test 1 | Learning: 期中考 | Assignment: 第一次期中測驗 || Reading: Matrix Approach to Simple Linear Regression Analysis | Learning: 小考 SAS上機 | Assignment: 電腦操作，使用SAS套裝軟體 || Reading: Multiple Linear Regression II | Learning: SAS上機 | Assignment: 電腦操作，使用SAS套裝軟體 || Reading: 1) Variable Selection and Model Building 2) | Learning: 討論 Midterm test1 SAS上機 | Assignment: 電腦操作，使用SAS套裝軟體 || Reading: Regression Models for Quantitative and Qulitative Predictors | Learning: SAS上機 | Assignment: 電腦操作，使用SAS套裝軟體 || Reading: Building the Regression Model I: Model Selection and Validation | Learning: SAS上機 | Assignment: 電腦操作，使用SAS套裝軟體 || Reading: Midterm test 2 | Learning: 期中考2 | Assignment: 第二次期中考 || Reading: Building the Regression Model III: Diagnostics Remedial Measures | Learning: SAS上機 | Assignment: 電腦操作，使用SAS套裝軟體 || Reading: Data Transformations | Learning: 檢討期中考2 SAS上機 | Assignment: 電腦操作，使用SAS套裝軟體 || Reading: Multicollinearity | Learning: SAS上機 | Assignment: 電腦操作，使用SAS套裝軟體 || Reading: Autocorrelation Time Series Data | Learning: SAS上機 | Assignment: 電腦操作，使用SAS套裝軟體 || Reading: 期末報告 | Learning: SAS上機 | Assignment: 期末分組簡報,"score_rate: 35
evalb_memo: 1. Mid-term test1, test2
可以攜帶計算機和教科書
evalb_name: 期中考

score_rate: 30
evalb_memo: 小考 + 初步報告 + 助教平時成績 +
Attendance (出席狀況)，期末報告兩次出席狀況。
evalb_name: 隨堂測驗

score_rate: 35
evalb_memo: oral presentation +  Final project with
“Turnitin” report
40% (20% oral and 20% written report)
evalb_name: 期末專題

","1.Mid-semester test1, test2 (40%) 2. attendance 5% Assignments 10% Quiz 10% 3. Final presentation (5%) and report (30%)

lHomework/presentation is due on date specified 
No late submission will be accepted
Students may discuss homework assignments, but every student must work on his/her own solutions.
Final project is due on the last week of this semester.  Further information will be announced in class. 
Please download your lecture notes from ilearn2!
 

期末報告注意事項

請採用逢甲大學圖書館優質學生報告WORD檔案繕打你們的報告。可以搜尋過去的相關的研究，但是請勿抄襲歷史的優質學生報告。
請使用逢甲大學圖書館Turnitin論文原創性比對服務方式，比對文件稱為相似度報告，扣除參考文獻，相似度不得超過20%。
請選擇合適的報告題目。在研究報告有效力的標題有幾個特點:


準確地顯示了研究主題和範圍 ;
避免用縮寫，除非該所寫非常廣為人知 ;
使用字創造積極的印象和激發讀者的興趣;
使用當前命名法。
標題是通常在一個短語的形式，但也可以是一個問題的形式, e.g. : Gold and the US dollar: Hedge or heaven? 很少論文題目是用驚嘆號。


報告長度不超過40頁為原則, 包括圖表及電腦輸出結果。內文內容，請用12號字體，中文字一律用標楷體，英文字一律用Times New Roman. 参數符號則用希臘字。段落請選擇最小行高，18pt.
報告需要提供一頁摘要，在創建一個有效率摘要，請就本期末報告目的、使用的研究方法，評估準則，分析結果作一概述，無需分段。摘要需要簡潔，傳遞重要訊息。避免使用縮寫和公式。摘要在呈現你的文中簡短，清晰的總結。精心準備摘要使讀者能夠快速準確地識別的基本內容，以確定其關係到他/她的興趣或目的，然後決定是否要閱讀整篇文章。
關鍵字扮演重要的角色，依本計畫性質自訂六個關鍵詞，譬如 診斷分析，選擇重要變數。



 
 
"
576,迴歸分析實習,必修,0.0,(四)01,陳婉淑,瞭解迴歸分析的理論和方法並能應用於實際生活所遭遇的實務問題有深入的瞭解和實際資料分析，主題包括簡模型適合性之衡量、簡單線性迴歸分析、複迴歸、多項式迴歸、指示變數、非線性迴歸。,"理解基本的迴歸模型概念和工具
應用迴歸模型概念，包括診斷檢查、數據轉換、模型選擇和確認
應用統計套裝軟體進行迴歸分析
應用實證分析，配適合適的迴歸模型","Introduction to Regression Modeling

Textbook: Abraham, B. and Ledolter, J.
Introduction to Regression Modeling
Belmont, CA: Duxbury Press, 2006
http://www.biz.uiowa.edu/faculty/jledolter/RegressionModeling/
","
Kutner, M. H., Nachtsheim, C. J. Neter,  J. 
2004.  Applied Linear Regression Models 4e.  McGraw-Hill.  ISBN 007-123252-4
Regression Analysis Statistical Modeling of a Response Variable  by Freund, R.J., Wilson, W.J. and Sa, P., Second Edition, 2006
https://online.stat.psu.edu/stat501/
Regression methods, Penn State University

 
 
 
 
","[{'soft_name': 'SAS  為主\nRstudio\nEXCEL', 'soft_memo': 'Software : SAS, R, EXCEL'}]","soft_name: 
soft_memo: 工程用計算機，可以攜帶筆記型電腦或平板電腦。

",Reading: Linear Regression with One Predictor Variable | Learning: SAS上機 || Reading: Inferences in Regression and Correlation analysis | Learning: SAS上機 || Reading: Estimation & Prediction | Learning: 小考 SAS上機 || Reading: Diagnostics and Remedial Measures | Learning: 小考檢視 SAS上機 || Reading: Multiple Linear Regression I | Learning: 小考檢視 SAS上機 || Reading: Midterm test 1 | Learning: 期中考 || Reading: Matrix Approach to Simple Linear Regression Analysis | Learning: 小考 SAS上機 || Reading: Multiple Linear Regression II | Learning: SAS上機 || Reading: 1) Variable Selection and Model Building 2) | Learning: 討論 Midterm test1 SAS上機 || Reading: Regression Models for Quantitative and Qulitative Predictors | Learning: SAS上機 || Reading: Building the Regression Model I: Model Selection and Validation | Learning: SAS上機 || Reading: Midterm test 2 | Learning: 期中考2 || Reading: Building the Regression Model III: Diagnostics Remedial Measures | Learning: SAS上機 || Reading: Data Transformations | Learning: 檢討期中考2 SAS上機 || Reading: Multicollinearity | Learning: SAS上機 || Reading: Autocorrelation Time Series Data | Learning: SAS上機 || Reading: 期末報告 | Learning: SAS上機 ||,"score_rate: 30
evalb_memo: 1. Mid-term test1, test2
可以攜帶計算機和教科書
evalb_name: 期中考

score_rate: 30
evalb_memo: 小考 + 初步報告 + 助教平時成績 +
Attendance (出席狀況)
evalb_name: 隨堂測驗

score_rate: 40
evalb_memo: oral presentation +  Final project with
“Turnitin” report
40% (20% oral and 20% written report)
evalb_name: 口頭報告

","1.Mid-semester test1, test2 (40%) 2. attendance 5% Assignments 10% Quiz 10% 3. Final presentation (5%) and report (30%)

lHomework/presentation is due on date specified 
No late submission will be accepted
Students may discuss homework assignments, but every student must work on his/her own solutions.
Final project is due on the last week of this semester.  Further information will be announced in class. 
Please download your lecture notes from ilearn2!
 

期末報告注意事項

請採用逢甲大學圖書館優質學生報告WORD檔案繕打你們的報告。可以搜尋過去的相關的研究，但是請勿抄襲歷史的優質學生報告。
請使用逢甲大學圖書館Turnitin論文原創性比對服務方式，比對文件稱為相似度報告，扣除參考文獻，相似度不得超過20%。
請選擇合適的報告題目。在研究報告有效力的標題有幾個特點:


準確地顯示了研究主題和範圍 ;
避免用縮寫，除非該所寫非常廣為人知 ;
使用字創造積極的印象和激發讀者的興趣;
使用當前命名法。
標題是通常在一個短語的形式，但也可以是一個問題的形式, e.g. : Gold and the US dollar: Hedge or heaven? 很少論文題目是用驚嘆號。


報告長度不超過40頁為原則, 包括圖表及電腦輸出結果。內文內容，請用12號字體，中文字一律用標楷體，英文字一律用Times New Roman. 参數符號則用希臘字。段落請選擇最小行高，18pt.
報告需要提供一頁摘要，在創建一個有效率摘要，請就本期末報告目的、使用的研究方法，評估準則，分析結果作一概述，無需分段。摘要需要簡潔，傳遞重要訊息。避免使用縮寫和公式。摘要在呈現你的文中簡短，清晰的總結。精心準備摘要使讀者能夠快速準確地識別的基本內容，以確定其關係到他/她的興趣或目的，然後決定是否要閱讀整篇文章。
關鍵字扮演重要的角色，依本計畫性質自訂六個關鍵詞，譬如 診斷分析，選擇重要變數。



 
 
"
