scr_selcode,sub_name,scr_mso,scr_credit,scr_periodly,scr_teacher,description,targets,textBooks,readings,Softwares,assistSoftwares,weeklyScds,gradeRules,integrity
1550,自動化光學檢測實務,選修,3.0,(三)06-08,"梁詩婷,梁君輝",本課程將以實際案例講解自動光學檢測與辨識實務，利用深度學習及機器學習演算法進行自動光學檢查瑕疵分類專題，由此訓練理論基礎與實務結合之整合技術研發人才，滿足產業發展之需求為目標。,"撰寫自動化光學檢測程式
結合理論基礎與實務以解決自動化光學檢測問題","Dorothy C. Attaway Ph.D. (2022). MATLAB: A Practical Introduction to Programming and Problem Solving. ISBN-13    978-0323917506
","Dorothy C. Attaway Ph.D. (2022). MATLAB: A Practical Introduction to Programming and Problem Solving. ISBN-13    978-0323917506
","[{'soft_name': 'MATLAB 2024a', 'soft_memo': 'MATLAB 2024a'}]",,Reading: Introduction to machine vision | Learning: 梁詩婷 || Reading: - | Learning: || Reading: High-level feature extraction | Learning: 梁詩婷 || Reading: Deep learning feature learning | Learning: 梁詩婷 || Reading: Deep learning feature learning | Learning: 梁詩婷 || Reading: Image classification and enhancement | Learning: 梁詩婷 || Reading: Introduction to Automated Optical Inspection | Learning: 梁君輝 || Reading: Python Basics and Simple Image Processing | Learning: 梁君輝 || Reading: Fundamentals of Digital Image Processing | Learning: 梁君輝 || Reading: Fundamentals of Digital Image Processing | Learning: 梁君輝 || Reading: Advanced Image Processing Techniques | Learning: 梁君輝 || Reading: Computer Vision - Image Classification | Learning: 梁君輝 || Reading: Computer Vision - Image Classification | Learning: 梁君輝 || Reading: Computer Vision - Semantic Segmentation | Learning: 梁君輝 || Reading: Computer Vision - Object Detection | Learning: 梁君輝 || Reading: Applications and Integrated Practice | Learning: 梁君輝 || Reading: Presentation | Learning: 梁君輝 || Reading: - | Learning:,,"1) Report: 50%
2) Presentation: 50%"
1551,穿戴式腦波儀控制與應用,選修,3.0,(五)06-08,廖崇硯,Arduino是當今最受歡迎也最普及的開發硬體，Arduino具備容易使用上手、擴充性強，建構易於輸出/輸入的介面板。支援多樣互動程式，如：C#，Java等。實際操作利用Arduino編寫控制程式，透過腦波儀便能發送指令，進而藉由腦波控制I/O周邊。,"了解與使用Arduino程式語言
了解與使用Arduino程式控制元件
了解與使用Arduino程式語言進行穿戴式腦波硬體開發應用","依據 Arduino 官方網站自編講義
","Arduino開源嵌入式硬體平台

透過開源取得硬體的設計檔，加以調整電路板及元件，以符合學生自己實際設計的需求
可簡單地與感測器及各式各樣的電子元件連接

","[{'soft_name': 'Arduino IDE', 'soft_memo': 'Arduino 系列電路板的設計大多使用 Atmel AVR 單片機。這些電路板配有一組數字和類比I/O引腳，可以連接各種擴展板或麵包版（Shields 擴充版)和其他電路。這些電路板具有串列埠，包括某些型號上的通用串列匯流排（USB），也用於從個人電腦載入程式。'}]",,Reading: Arduino 基本介紹、開發環境安裝 || Reading: Arduino語言撰寫與指令介紹 || Reading: Arduino LED 控制、Arduino輸入與輸出 || Reading: Arduino 串列埠程式設計 || Reading: 藍芽模組的用法與設定介紹 || Reading: 電腦經由藍芽模組跟 Arduino 溝通 || Reading: I/O 控制的整合與應用 || Reading: 期中考週 || Reading: C# 與腦波儀的連結應用 || Reading: Arduino 與穿戴式腦波儀的連結應用 || Reading: 腦波控制燈光 || Reading: 基本輸出練習 || Reading: 基本輸出練習 || Reading: 互動專案──互動裝置提案 || Reading: 互動專案──互動裝置架構及內容 || Reading: 互動專案──互動內容軟體測試 || Reading: 互動專案──成果提交與展示 || Reading: 期末實作,,"1. Attendance: 30%
2. Midterm Exam: 30%
3. Final report: 40%"
1552,IOT智慧電子系統,選修,3.0,(三)08-10,王通温,主要探討如何 運用開源程式各類型的應用程式，結合微控制器應用於不同類型IOT裝置，幫助學習同學瞭解如何通過自行開發應用程序來監視或者控制 微控制器 硬體。,"使學生具備使用電子相關軟硬體工具應用程式的基本操作與知識。
使學生具備電路設計、電子元件與開源軟體的數據融合的能力。","物聯網技術理論與實作Internet of Things,ISBN9789865300124
","物聯網技術理論與實作
Python Programming for Arduino, ISBN 9781783285945
","[{'soft_name': 'Python\nArduino\nMatlab', 'soft_memo': ''}]","soft_name: Arduino sensor
soft_memo: 

",Reading: NodeMCU 軟硬體平台與感測模組介紹 || Reading: 物聯網嵌入式圖形化程式語言 || Reading: PWM 原理與應用 || Reading: 光敏電阻以及類比數位轉換器原理與應用 || Reading: 移動感測器原理與應用 || Reading: 矩陣鍵盤感測器原理與應用 || Reading: 土壤濕度感測器原理與應用 || Reading: 溫濕度感測器原理與應用、繼電器原理與應用 || Reading: Midterm report || Reading: 壓力感測器原理與應用 || Reading: 嵌入式系統概論 || Reading: 物聯網技術入門 || Reading: 物聯網標準MQTT: Message Queuing Telemetry Transport || Reading: 物聯網標準MQTT: Message Queuing Telemetry Transport || Reading: 物聯網標準CoAP: Constrained Application Protocol || Reading: 物聯網標準CoAP: Constrained Application Protocol || Reading: 物聯網實際應用案例與總結 || Reading: Final project report,"score_rate: 30
evalb_memo: 期中報告，同儕評分
evalb_name: 期中考

score_rate: 30
evalb_memo: 期末報告，同儕評分
evalb_name: 期末專題

score_rate: 30
evalb_memo: 課堂中請勿進行其他非本課程事項，課堂會隨時給予課堂作業(作業要繳交，隔週公布於iLearn)
evalb_name: 課堂討論參與

score_rate: 10
evalb_memo: 上課十五分鐘內點名、可以補點(以遲到計算)
evalb_name: 出席狀況

","30% roll call, class implementation 30% midterm test 40% Final report 課程使用arduino IDE、Python 及Matlab軟體, 讓同學們了解各項感測器工作原理，進而理解使用方式，透過程式編輯完成資料儲存與分析。 利用開源軟體IFTTT與授權軟體thingspeak載入雲端連線，透過資料蒐集利用與分析，讓學習AIOT更有效率。
"
4641,向量分析,選修,3.0,(五)02-04,王馭熊,"這課程的目的是使學生了解向量分析的相關技巧,包含向量的基本運算,不同的座標系統, 及各類向量分析衍伸的定理應用。此課程將使學生對向量系統具備分析能力,也教導學生熟悉各類向量計算及定理對未來的微波或電磁學奠定基礎。","知道何謂向量、向量場、純量場與各類空間座標系統。
理解並說明各類向量運算。	
應用向量運算求出線、面、體積分及各類積分轉換。","1. 自編教材
2. Text book: "" Vector Calculus "" 陳長城, 滄海圖書
3. ""Field and Wave Electromagnetics"" , Chap-2 Vector Analysis, David K. Cheng, 2nd ed. 偉明 press
","1. 自編教材
2. in-class exam
3. 研究所工數考題
 
",,,Reading: Vector Algebra and Applications | Assignment: (Optional) in-class video and on-line test || Reading: Scalar Integral and Applcations | Assignment: (Optional) in-class video and on-line test || Reading: Scalar Field Analysis (Gradient THM & Applications) | Assignment: (Optional) in-class video and on-line test || Reading: Vecotr Field Analysis-I (Divergence THM & Applications) | Assignment: (Optional) in-class video and on-line test || Reading: Vecotr Field Analysis-II (Stoke's THM & Applications) | Assignment: (Optional) in-class video and on-line test || Reading: Curvilinear Coordinate System & Applications | Assignment: (Optional) in-class video and on-line test || Reading: Field Analysis in Curvilinear Systems | Assignment: (Optional) in-class video and on-line test || Reading: Vector Analysis Formula and Applications | Assignment: (Optional) in-class video and on-line test,"score_rate: 30
evalb_memo: 20~35% on-line or paper exam
evalb_name: 期中考

score_rate: 30
evalb_memo: 20~35% on-line or paper exam
evalb_name: 期末考

score_rate: 40
evalb_memo: 60~30%
evalb_name: 隨堂測驗

","In-class exam adopt paper exam or on-line test by using Kahoo or Blooket, please students prepare general mobile phone for on-line test in class
 
"
1538,固態電子導論,必修,3.0,(一)06-07 (二)06,林成利,陳述固態半導體與電子元件特性，能概述固態晶體、製作方法、能帶、載子傳導、固態電子元件基本特性(如PN接面、場效電晶體、雙載子接面電晶體)。實施案例說明與問題討論。,"能知道固態半導體的基本物理特性及製作成電子元件的操作原理。
能理解固態半導體應用於積體電路的情形。","Ben G. Streetman and Sanjay Kumar Banerjee , Solid State Electronic Devices, 7th, 2015., ISBN:1292060557
","1.半導體元件, 7/e (Streetman: Solid State Electronic Devices, 7/e), 龔正、鄭岫盈、吳忠義 譯, 滄海書局, 2016.
 (原著: Ben G.Streetman , Sanjay K. Banerjee , Solid State Electronic Devices, 7/e)
2.半導體原理與製程概論, 何昆哲，林成利*，張元庭，張勤煜, 全華圖書, 2024.0801
","[{'soft_name': 'Microsoft word, excel 軟體', 'soft_memo': '作業與期末報告撰寫'}]","soft_name: PDF, Microsoft word, excel 軟體
soft_memo: 資料查詢, 作業與期末報告撰寫

",Reading: Crystal properties and growth of semiconductor || Reading: Crystal properties and growth of semiconductor || Reading: Atoms and Electrons || Reading: Atoms and Electrons || Reading: Energy Band and Charge Carrier in Semiconductor || Reading: Energy Band and Charge Carrier in Semiconductor || Reading: Energy Band and Charge Carrier in Semiconductor || Reading: 期中考 || Reading: Excess Carriers in Semiconductors || Reading: Excess Carriers in Semiconductors || Reading: Excess Carriers in Semiconductors || Reading: Excess Carriers in Semiconductors || Reading: Junction || Reading: Junctions || Reading: Junctions || Reading: FET Introduction || Reading: IC Introduction and package || Reading: 期末考,"score_rate: 30
evalb_memo: 期中考試佔30%
evalb_name: 期中考

score_rate: 35
evalb_memo: 期末考試為佔35%
evalb_name: 期末考

score_rate: 35
evalb_memo: 平時成績(35%): 含小考2次，繳交作業3~4次
evalb_name: 隨堂測驗

","本課程的成績計算為期中考試佔30%, 期末考試為佔35%，平時成績(35%): 含小考2次，繳交作業3~4次與出席率成績。另外, 上課即時問答會會進行加分計入平時成績。.
"
1539,電子學(一),必修,3.0,(一)03-04 (四)02,簡鳳佐,"本課程的目標是使學生了解電子學元件特性及電子電路的相關設計技術，包含運算放大器電路、二極體、雙載子電晶體及金氧半場效電晶體等元件及相關電路應用。此課程將使學生對電子元件及電路具備分析及設計的能力,也教導學生熟悉各類的放大器電路並對未來的類比及數位電路設計奠定基礎。","能用自己的專業詞彙描述電子學中基本半導體理論與電子元件，諸如，各類二極體與BJT電晶體等，相關知識。
能瞭解並說明各類電子元件的操作以及其應用電子電路的組成。
瞭解與應用方程式以及模型數學算式技術，做電子開關電路與放大器的偏壓分析、電路分析與放大器分析，以及放大器的小信號交流特性分析方法。","microelectronics circuits 8th  作者: Adel S. Sedra Kenneth C. Smith 出版商 Oxford University 滄海書局代理


ISBN: 0190853506
ISBN-13: 9780190853501


","                                   
",,,"Reading: signals || Reading: amplifiers and semiconductors || Reading: Operation Amplifiers-Inverting configuration || Reading: Operation Amplifiers - Noninverting configuration, difference Amp. || Reading: Diode-Ideal Diode || Reading: Diode-Rectifier Circuits || Reading: BJTs - Device Structure and Physical || Reading: BJTs - Current-Voltage Characteristics || Reading: BJT-early effect 期中考 || Reading: BJTs- Circults at DC || Reading: BJTs - Breakdown and Temperature Effects || Reading: MOS-Device Structure and Physical Operation || Reading: MOS-small signal model || Reading: MOS-pMOS and CMOS || Reading: MOS - Current-Voltage Characteristics || Reading: MOS - Circults at DC || Reading: Transistor Amplifiers || Reading: 期末考","score_rate: 40
evalb_memo: 一學期分四~五次隨堂測試, 依上課內容調整, 一次占分8~10分
evalb_name: 隨堂測驗

score_rate: 30
evalb_memo: 期中考測試
evalb_name: 期中考

score_rate: 30
evalb_memo: 期末考測試
evalb_name: 期末考

","隨堂考試, 期中與期末考
"
1540,電子學實驗(一),必修,1.0,(三)01-03,張一楠,電子學實驗課教育之目的在於培養學生對於儀器使用量測與電子元件的使用。在課程上以實作為主，軟體模擬分析為輔，兩者互相對照並與理論分析之結果比較。電子學實驗(一)的課程包括(1)二極體元件理論與應用電路(2)BJT電晶體元件理論與基本數位開關應用電路(3)BJT電晶體小信號放大器。,"具有電子元件與其在電子電路實驗中的應用知識。　
具備實驗管理、團隊解決問題與有效溝通的能力。
能使用模擬軟體模擬並且應用於實驗結果的對照。
能具體整理資料撰寫實驗報告。","本學期授課教科書採用自編講義。 
","大學電子學實習(一)-電子電路分析篇，ISBN：9789865235307，作者：蕭敏學，出版社：台科大，出版日期：2022/09/20
","[{'soft_name': 'NI Multisim', 'soft_memo': '1.Multisim 是一款業界標準的 SPICE 模擬與電路設計軟體，可應用在類比、數位與電力電子領域的教學與研究中。, , , , , 2.Multisim 整合了業界標準的 SPICE 模擬功能與互動式電路環境，可迅速呈現與分析電子電路動作。Multisim 採用直覺化介面，可協助教師強化電路理論教學，並提升學生在工程課程期間對相關理論的學習成效。研究人員與設計人員能透過 Multisim，於設計流程中加入強大的電路模擬與分析功能，進而減少 PCB 原型製作的反覆運算，並節省開發預算。, 3.Multisim可在學校資訊處網站下載安裝在自己的電腦使用，器材中心之實驗室亦有安裝，也可利用資訊處之雲端應用程式使用。'}, {'soft_name': 'KiCAD', 'soft_memo': '繪製印刷電路板之軟體'}]",,Reading: 課程簡介。實驗設備與儀器應用。 || Reading: 計算機輔助工程模擬與驗證 || Reading: 電阻組合與量測 || Reading: RC電路分析與量測 || Reading: 二極體與嵇納二極體 || Reading: 電源供應器(整流/濾波/穩壓) || Reading: 二極體應用電路：截波器 || Reading: 期中考 || Reading: 二極體應用電路：截波器/箝位器/倍壓器。 || Reading: 第 11 週 簡易BJT偏壓設計。 第 12 週 BJT電路VTC轉換曲線。 || Reading: 期末深碗專題 || Reading: 期末深碗專題 || Reading: 期末深碗專題 || Reading: 期末深碗專題 || Reading: 期末專題初賽 || Reading: 期末專題決賽,"score_rate: 5
evalb_memo: 全班整體互評
evalb_name: 同儕互評

score_rate: 15
evalb_memo: 筆試與實作考試
evalb_name: 期中考

score_rate: 45
evalb_memo: 深碗專題評分
evalb_name: 期末考

score_rate: 20
evalb_memo: 1.每週隨機分組 (3人一組)依修課人數調整。
2.每週上課前繳交上週之紙本實驗結報。
3.遲交成績打6折
4.結報成績將會乘上期中考成績百分比。
evalb_name: 實驗/實習報告

score_rate: 15
evalb_memo: 1.課程當日完成確認無誤者 100分。
2.一週內補做完成 60分。
3.實作成績將會乘上期中考成績百分比。
evalb_name: 實驗操作

","
平常成績：40%(包含實驗/實習報告、實驗操作、同儕互評) 
出席率：
1.缺席1次扣平常成績35分。
2.請假1次扣平常成績18分。
3.遲到1次扣平常成績12分。(除外：公假、喪假、產假、陪產假、生理假。)
4.如確診或隔離請提出證明，且改以線上上課。
5.點名結束後，上課30分鐘內算遲到。
6.上課30分鐘後視為缺席。

"
1541,電路學(一),必修,3.0,(二)08     (四)03-04,張一楠,學生將藉由課程講授、電路分析演練與隨堂考/會考等方式，學習並建立電路學基本學理。學期課程內容包含：基本電路構成元件、訊號表示、各式直流網路分析、磁路分析及正弦波形基本表示等單元。,"具備被動元件特性與直流功率分析之基本知識。	
理解直流網路及一階/二階電路之基本分析。	","Fundamentals of Electric Circuits 7th Edition, ISBN-13:9781260570793
Authors:Charles K Alexander, Matthew Sadiku
Publisher:McGraw-Hill Education (2020/1/3)
 
","電路學課本請參考以下資料：
https://www.mheducation.co.uk/ise-fundamentals-of-electric-circuits-9781260570793-emea-group#tab-label-product-description-title
 
",,,Reading: Syllabus Introduction || Reading: Ch 1: Basic Concepts; Ch 2: Basic Laws || Reading: Ch 2: Basic Laws (continued) || Reading: Ch: 3 Methods of Analysis || Reading: Ch: 3 Methods of Analysis (continued) || Reading: Ch 4: Circuit Theorems || Reading: Ch 4: Circuit Theorems (continued) || Reading: Ch 4: Circuit Theorems (continued); Review || Reading: Midterm Exam. || Reading: Ch 5: Operational Amplifiers || Reading: Ch 5: Operational Amplifiers (continued) || Reading: Ch 6: Capacitors and Inductors || Reading: Ch 6: Capacitors and Inductors (continued) || Reading: Ch 7: First-Order Circuits || Reading: Ch 7: First-Order Circuits (continued) || Reading: Ch 8: Second-Order Circuits || Reading: Ch 8: Second-Order Circuits (continued); Review || Reading: Final Exam.,,"學生將藉由本課程熟悉基本直流電路分析，包含：歐姆定律應用、串/並聯電路、電容電路、電感電路及諸如迴路電流法、節點電壓法、諾頓定理與戴維寧定理等各種網路分析定理之電路應用。 評量方式: 平時成績: 20%，系會考: 20%，期中考: 30%，期末考: 30%。
1.考試違反考場規定 ( 包含協助他人者 )，該次成績0分計算。
2.代替同學簽到者，該科學期成績不及格，請務必注意。 
3.無法出席上課時，請依校規規定請假 ( 病假需附上就醫證明處方簽，不可用藥袋；事假需附上足以證明該天事由之文件，不接受任何手寫簽名紙條 )。
"
1542,數位系統設計,必修,3.0,(四)06-08,陳宗毅,學習使用硬體描述語言(HDL) – Verilog，並承襲邏輯設計之基礎，更深入探討組合網路及次序網路模組之設計，包括：系統功能、擴充能力、介接轉換、速度/面積之改善；快速運算單元原理與設計，複雜數位系統的RTL層級的演算狀態機(ASM)設計法，為數位電路設計奠定基礎。,"知道數位系統的各式設計方法。
理解數位系統的設計藉助狀態圖或狀態機圖。","Digital Design: With an Introduction to the Verilog HDL, VHDL, and System Verilog(6/e). M. Morris Mano & Michael D. Ciletti. 2018. Pearson.  (ISBN：978-1292231167)
","
Digital Design: With an Introduction to the Verilog HDL, VHDL, and System Verilog(6/e). M. Morris Mano & Michael D. Ciletti. 2019. Pearson.  (ISBN：978-1292231167)
數位邏輯設計與晶片實務(Verilog)(第三版)

 
","[{'soft_name': 'Verilog', 'soft_memo': '為各大公司所使用之硬體描述語言，, 用於數位IC設計使用'}, {'soft_name': 'MobaXterm', 'soft_memo': '工作站遠端連線軟體'}]","soft_name: 電腦
soft_memo: 

",Reading: 0912 課程簡介 || Reading: 0919 基礎邏輯設計簡介 - 卡諾圖與組合邏輯 || Reading: 0926 基礎邏輯設計簡介 - 有限狀態機設計 || Reading: 1003 VHDL發展歷史與介紹/設計流程介紹 || Reading: 1010 雙十 || Reading: 1017 Introduction & Hierarchical Design Principle | Learning: Lab 1 || Reading: 1024 Comparison of Software and Hardware (ALU) | Learning: Lab 2 || Reading: 1031 Design Flow and Verilog Test Bench | Learning: Lab 2 || Reading: 1107 期中考 || Reading: 1114 綜合練習 || Reading: 1121 期中上機考 | Learning: 上機考 || Reading: 1128 Combinational and Sequential Circuit-Encoder & Decoder | Learning: Lab 3 || Reading: 1205 Combinational and Sequential Circuit-Comparator | Learning: Lab 4 || Reading: 1212 Controller Design and Finite State Machine- Counter & D-Flip-Flop | Learning: Lab 5 || Reading: 1219 Controller Design and Finite State Machine-Controller | Learning: Lab 6 || Reading: 1226 Advance Design Pipeline & Hardware sharing | Learning: Lab 7 || Reading: 0102 期末考 | Learning: Final Test(上機考）,"score_rate: 35
evalb_memo: 筆試 20%
上機考 15%
evalb_name: 期中考

score_rate: 30
evalb_memo: 上機考
evalb_name: 期末考

score_rate: 5
evalb_memo: 5次 線上練習
evalb_name: 線上測驗

score_rate: 16
evalb_memo: 8次 程式作業
evalb_name: 上機操作

score_rate: 4
evalb_memo: 點名
evalb_name: 點名

score_rate: 10
evalb_memo: 議題討論12次+線上閱讀次數+課程問卷填寫3次
evalb_name: 線上參與

","(1) 平時35% (含作業)

a. 線上參與 (10%):議題討論12次 + 課程問卷填寫3次+線上閱讀次數。截止時間: 每週二 16:10 ~ 下週五23:59
b. 線上練習 (5%)截止時間: 每週二 16:10 ~ 下週五23:59
c. 上機操作 (16%): 平時上機作業練習。每週二 13:10 ~ 16:05
d. 出席成績 (4%): 點名

(2) 測驗成績說明: (65%)


a. 期中考35% (筆試 加 上機)
b. 期末上機考30% (上機) 
"
1544,工程數學(一),必修,3.0,(二)01-02 (三)01,康宗貴,本課程主要在教導學生如何將科學或工程上的問題用數學方法來表示，提升學生數學思考與分析的能力。課程的內容主要包含常微分方程式求解、拉普拉斯轉換與常微分方程式之冪級數解等主題。,"理解工程數學之定義及相關定理。

應用工程數學之定理進行運算。","自編講義
一階微分、二階微分、拉普拉斯轉換、級數解
","自編講義
一階微分、二階微分、拉普拉斯轉換、級數解
",,,"Reading: Chapter 1: Introduction to ordinary differential equations | Learning: 講解一階微分方程,包括可分離、一階線性、正合等類型。每一個類型之後, 會給題目讓同學練習，並立刻解答。 || Reading: Chapter 2. Second order and higher order differential equations. | Learning: 講解二階微分方程,主要是常係數二階常微分方程式。講完之後, 會給題目讓同學練習，並立刻解答。 || Reading: Midterm | Learning: 期中考，並處理學生犯錯的地方。 || Reading: Chapter 3. The Laplace transform | Learning: 講解拉普拉斯轉換的原理與應用之後, 會給題目讓同學練習，並立刻解答。 || Reading: Chapter 4. Series solutions | Learning: 講解偏微分方程式。講完之後之後, 會給題目讓同學練習，並立刻解答。 || Reading: Fourier and Laplace transform of partial differential equation | Learning: 講解級數解之原理與應用之後, 會給題目讓同學練習，並立刻解答。 || Reading: Review and Final test | Learning: 重要題目練習與期末考試",,"期中考: 30% 期末考:30% 平時成績:40%
"
1545,固態電子導論,必修,3.0,(四)06-08,何家淮,陳述固態半導體與電子元件特性，能概述固態晶體、製作方法、能帶、載子傳導、固態電子元件基本特性(如PN接面、場效電晶體、雙載子接面電晶體)。實施案例說明與問題討論。,"能知道固態半導體的基本物理特性及製作成電子元件的操作原理。
能理解固態半導體應用於積體電路的情形。","Solid State Electronic Devices”7th Ed  / B.G.streetman / 新月(東華)
固態電子元件第七版 / 新月(東華) 
","                                    
",,,Reading: Crystal properties and growth of semiconductor || Reading: Crystal properties and growth of semiconductor || Reading: Atoms and Electrons || Reading: Atoms and Electrons | Learning: 隨堂測驗 || Reading: Energy Band and Charge Carrier in Semiconductor || Reading: Energy Band and Charge Carrier in Semiconductor || Reading: Energy Band and Charge Carrier in Semiconductor || Reading: Excess Carriers in Semiconductors | Learning: 隨堂測驗 || Reading: 期中考 || Reading: Excess Carriers in Semiconductors || Reading: Excess Carriers in Semiconductors || Reading: Excess Carriers in Semiconductors || Reading: Junction | Learning: 隨堂測驗 || Reading: Junctions || Reading: Junctions || Reading: FET Introduction || Reading: IC Introduction and package | Learning: 隨堂測驗 || Reading: 期末考,"score_rate: 30
evalb_memo: 第9週考試
evalb_name: 期中考

score_rate: 30
evalb_memo: 第18週考試
evalb_name: 期末考

score_rate: 15
evalb_memo: 第4、8、13、17週測驗
evalb_name: 隨堂測驗

score_rate: 10
evalb_memo: 繳交3次
evalb_name: 作業

score_rate: 15
evalb_memo: 點名5次
evalb_name: 點名

","期中考: 30% 期末考: 35% 平時及出席率:35%
"
1546,電子學(一),必修,3.0,(一)08-09 (三)02,楊炳章,"本課程的目標是使學生了解電子學元件特性及電子電路的相關設計技術，包含運算放大器電路、二極體、雙載子電晶體及金氧半場效電晶體等元件及相關電路應用。此課程將使學生對電子元件及電路具備分析及設計的能力,也教導學生熟悉各類的放大器電路並對未來的類比及數位電路設計奠定基礎。","能用自己的專業詞彙描述電子學中基本半導體理論與電子元件，諸如，各類二極體與BJT電晶體等，相關知識。
能瞭解並說明各類電子元件的操作以及其應用電子電路的組成。
瞭解與應用方程式以及模型數學算式技術，做電子開關電路與放大器的偏壓分析、電路分析與放大器分析，以及放大器的小信號交流特性分析方法。","microelectronics circuits 8th / Adel S. Sedra Kenneth C. Smith / 滄海
教科書名為「微電子電路第八版」，講敘電子電路相關主題。
","         Neamen: Electronic Circuit Analysis and Design。                         
",,,"Reading: CH 1 Introduction to Electronics. 1-1 Signals, 1-2 Frequency Spectrum of Signals, 1-3 Analog and Digital Signals. || Reading: CH 1 Introduction to Electronics. 1-4 Amplifiers, 1-5 Circuit Models for Amplifiers, 1-6 Frequency Response of Amplifiers. || Reading: CH 1 Introduction to Electronics. 1-7 Intrinsic Semiconductors, 1-8 Doped Semiconductors, 1-9 Current Flow in Semiconductors. || Reading: CH 1 Introduction to Electronics. 1-10 The pn Junction, 1-11 The pn Junction with an Applied Voltage, 1-12 Capacitive Effects in the pn Junction. || Reading: CH 2 Operational Amplifiers. 2-1 The Ideal Op Amp, 2-2 The Inverting Configuration. || Reading: CH 2 Operational Amplifiers. 2-3 The Noninverting Configuration, 2-4 Difference Amplifiers. || Reading: CH 2 Operational Amplifiers. 2-5 Integrators and Differentiators, 2-6 DC Imperfections. || Reading: CH 2 Operational Amplifiers. 2-7 Effect of Finite Open-Loop Gain and Bandwidth on Circuit Performance, 2-8 Large-Signal Operation of Op Amps. || Reading: Midterm Exam. || Reading: CH 3 Diodes. 3-1 The ideal diode, 3-2 Terminal characteristics of junction diodes. || Reading: CH 3 Diodes. 3-3 Modeling the diode forward characteristic. || Reading: CH 3 Diodes. 3-4 Operation in the reverse breakdown region-Zener diodes, 3-5 Rectifier circuits. || Reading: CH 3 Diodes. 3-6 Limiting and clamping circuits. || Reading: CH 3 Diodes. 3-7 Physical operation of diodes. CH 4 BJTs. 4-1 Device Structure and Physical Operation. || Reading: CH 4 BJTs. 4-2 Current-Voltage Characteristics. || Reading: CH 4 BJTs. 4-3 BJT Circuits at DC. || Reading: CH 4 BJTs. 4-4 Transistor Breakdown and Temperature Effects. || Reading: Final Exam.","score_rate: 30
evalb_memo: 期中舉行
evalb_name: 期中考

score_rate: 30
evalb_memo: 期末舉行
evalb_name: 期末考

score_rate: 40
evalb_memo: 外加兩次小考
evalb_name: 點名

","1.學期成績計算及權重標準如下: (1)期中考: 30% (2)期末考: 30% (3)小考及出席: 40% 期中考, 期末考均配合學校考試課程. 小考共二次,時間已安排在課程進度表中.
"
1547,電子學實驗(一),必修,1.0,(二)04     (二)06-07,洪振傑,電子學實驗課教育之目的在於培養學生對於儀器使用量測與電子元件的使用。在課程上以實作為主，軟體模擬分析為輔，兩者互相對照並與理論分析之結果比較。電子學實驗(一)的課程包括(1)二極體元件理論與應用電路(2)BJT電晶體元件理論與基本數位開關應用電路(3)BJT電晶體小信號放大器。,"具有電子元件與其在電子電路實驗中的應用知識。　
具備實驗管理、團隊解決問題與有效溝通的能力。
能使用模擬軟體模擬並且應用於實驗結果的對照。
能具體整理資料撰寫實驗報告。","本課程較為重視專題設計與製作，因此採取自訂講義。
","本課程較為重視專題設計與製作，參考文獻若能符合聯合國SDGs議題或內容相關為佳。
","[{'soft_name': 'Multi-Sim', 'soft_memo': '國家半導體之產品，用於模擬電路操作。'}, {'soft_name': 'KiCAD', 'soft_memo': '繪製印刷電路板之軟體'}]","soft_name: 電腦
示波器
訊號產生器
電源供應器
soft_memo: 

",Reading: 課程簡介。實驗設備與儀器應用。 || Reading: 計算機輔助工程模擬與驗證 || Reading: 電阻組合與量測 || Reading: RC電路分析與量測 || Reading: 二極體與嵇納二極體 || Reading: 電源供應器(整流/濾波/穩壓) || Reading: 二極體應用電路：截波器 || Reading: 期中考 || Reading: 二極體應用電路：截波器/箝位器/倍壓器。 || Reading: 第 11 週 簡易BJT偏壓設計。 第 12 週 BJT電路VTC轉換曲線。 || Reading: 期末深碗專題 || Reading: 期末深碗專題 || Reading: 期末深碗專題 || Reading: 期末深碗專題 || Reading: 期末專題初賽 || Reading: 期末專題決賽,"score_rate: 15
evalb_memo: 筆試
上機實作考試
evalb_name: 期中考

score_rate: 20
evalb_memo: 每週課堂小考，範圍當週課程進度。
evalb_name: 隨堂測驗

score_rate: 45
evalb_memo: 深碗專題
evalb_name: 期末專題

score_rate: 10
evalb_memo: 每週隨機分組 (3人一組)依修課人數調整。
每週上課前繳交本週之實驗預報。
每週上課前繳交上週之實驗結報。
evalb_name: 實驗/實習報告

score_rate: 10
evalb_memo: 課程當日完成確認無誤者 100分
一週內補做完成 60分
實作成績將會乘上期中考實作考試成績百分比。
evalb_name: 實驗操作

","此課程之目的主要配合電子學(一)課程，輔之以電腦模擬與麵包板實驗驗證，以提高學生學習興趣，厚植其基本概念與理論基礎。 學期成績計算項目及權重標準如下： (1)平時成績40% (出席，實作，報告) (2)期中考15% (3)期末專題45%
 

出席率評分說明
缺席1次扣平常成績35分。
請假1次扣平常成績18分。
除外：公假、喪假、產假、陪產假、生理假。
如確診或隔離請提出證明，且改以線上上課。

"
